,customer_id,credit_label,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,annually_income_segment
1105,55234,Good,336,18,126,32,642,529512000,749735000,78961100,2573710,178,68,15,0.0812872965278277,36,0.77,466,47,0.9123765591351312,Rất ổn định,5460000,Dưới 300 triệu
1106,24775,Good,494,185,180,168,180,380404000,168835000,66029900,9899050,24,50,16,0.4978977048539031,26,0.73,787,19,0.4521141757669513,Ổn định,1468000,Trên 1 tỷ
1107,2020,Good,95,29,197,139,266,334381000,237875000,85208100,3012990,171,97,20,0.691298936638145,44,0.6,869,47,0.5020142857347142,Rất ổn định,6687000,Từ 300 triệu tới 1 tỷ
1108,84036,Good,862,324,98,329,322,379593000,195878000,89124200,8949110,255,42,19,0.8775607906052163,37,0.71,628,26,0.8844147880332115,Rất ổn định,4646000,Từ 300 triệu tới 1 tỷ
1109,16481,Good,406,59,46,111,218,744232000,674604000,89987700,1229090,163,25,5,0.7453247547160428,12,0.26,257,19,0.7448329639912885,Rất ổn định,1739000,Từ 300 triệu tới 1 tỷ
1110,63211,Good,823,191,92,365,247,629849000,293295000,23343000,7254620,283,47,17,0.1318025896089169,33,0.5,160,16,0.2840367253399826,Ổn định,6594000,Dưới 300 triệu
1111,25648,Good,448,284,237,37,338,882245000,89320000,50657400,3952460,121,87,18,0.6046310481321364,64,0.64,208,30,0.9287976006114186,Ổn định,9943000,Dưới 300 triệu
1112,65514,Good,264,304,170,120,225,994002000,854839000,6245600,2092380,288,93,10,0.2580130715923895,42,0.78,15,11,0.1957736273844352,Rất ổn định,9755000,Dưới 300 triệu
1113,68288,Bad,894,21,191,367,690,920425000,285264000,67842500,8294490,239,46,28,0.0486549599741327,94,0.71,581,32,0.884604139943434,Tạm ổn,5191000,Trên 3 tỷ
1114,81987,Good,322,140,234,575,837,518541000,751160000,50144500,5938540,293,60,1,0.405201424577708,73,0.04,661,12,0.8316976099695184,Rất ổn định,5901000,Trên 1 tỷ
1115,92901,Good,179,329,71,510,415,501542000,488692000,88480100,1121340,128,21,5,0.7099281612193966,3,0.39,539,9,0.5183525421534068,Rất ổn định,3369000,Dưới 300 triệu
1116,1442,Good,810,41,122,511,226,32988000,752877000,85545600,812030,111,58,47,0.1154048164187667,82,0.97,426,20,0.9708519688170122,Rất ổn định,681000,Trên 3 tỷ
1117,85663,Good,862,258,158,50,302,715207000,740208000,63381700,1816310,253,97,10,0.4693829456161505,57,0.25,406,19,0.2840481735011977,Rất ổn định,6186000,Trên 3 tỷ
1118,59607,Good,372,329,103,468,826,278769000,115152000,36530800,5543350,133,66,63,0.1906149506697205,29,0.7,96,36,0.671348906132761,Rất ổn định,7840000,Từ 300 triệu tới 1 tỷ
1119,70731,Good,534,155,149,37,825,827331000,682120000,18317800,4541240,234,27,9,0.3082981956764055,67,0.63,948,23,0.3625679961740082,Rất ổn định,9728000,Trên 3 tỷ
1120,84606,Good,884,215,144,187,171,516611000,894000000,20973200,6620490,145,51,20,0.8667738471424282,9,0.98,691,19,0.8000910710725506,Rất ổn định,7824000,Trên 3 tỷ
1121,35983,Good,790,300,216,537,779,171760000,896404000,16849100,6677290,105,41,69,0.2871555130541137,60,0.68,294,36,0.8941355705297628,Ổn định,8119000,Trên 1 tỷ
1122,58345,Good,681,249,265,466,808,92977000,306055000,20144400,5842940,237,60,4,0.1447001821563596,78,0.9,61,18,0.4870862195293841,Rất ổn định,5683000,Từ 300 triệu tới 1 tỷ
1123,5130,Good,757,89,217,174,179,180958000,230127000,99971300,5848000,115,11,43,0.5217390947070026,16,0.05,725,8,0.4365516439603669,Rất ổn định,6503000,Trên 3 tỷ
1124,1545,Good,492,26,80,576,718,635819000,801504000,6914000,6416580,19,54,11,0.3343488309992597,86,0.28,228,19,0.2794622763327744,Rất ổn định,2573000,Dưới 300 triệu
1125,7425,Good,570,30,53,515,473,935904000,518573000,15401200,9641660,207,79,2,0.4583669229053186,8,0.76,836,44,0.7464782333156387,Tạm ổn,8576000,Trên 1 tỷ
1126,92963,Good,208,282,209,174,16,499126000,190132000,80609800,4671660,55,78,63,0.5160498134956116,4,0.85,390,5,0.1309728771662368,Ổn định,4483000,Dưới 300 triệu
1127,67184,Good,801,93,112,391,92,13936000,747692000,30235400,184100,124,20,1,0.1330222326336364,93,0.01,483,40,0.5061742175817615,Rất ổn định,1364000,Trên 3 tỷ
1128,60783,Bad,878,284,200,86,743,720829000,518941000,65879600,6953710,26,79,50,0.1885806364158357,76,0.92,888,5,0.9910826220476864,Tạm ổn,289000,Trên 3 tỷ
1129,13182,Good,858,158,228,374,1,979785000,405224000,22923500,5177930,68,5,28,0.8891549331268658,34,0.51,765,34,0.4499381484261331,Tạm ổn,4809000,Trên 3 tỷ
1130,37430,Good,133,110,133,531,975,106549000,907017000,9146500,3800910,183,33,43,0.7572466121422023,32,0.95,951,36,0.795309291149318,Rất ổn định,8591000,Từ 300 triệu tới 1 tỷ
1131,77937,Good,41,359,93,235,858,553303000,606733000,60197200,8650340,191,87,12,0.5447264363066867,50,0.3,628,35,0.4602029633856757,Tạm ổn,9583000,Từ 300 triệu tới 1 tỷ
1132,18097,Good,836,224,170,45,827,202373000,810424000,71567800,4565440,81,35,40,0.2020572781403552,61,0.74,477,25,0.5228655170513086,Rất ổn định,8787000,Dưới 300 triệu
1133,82995,Good,403,160,142,28,589,388442000,448138000,1294600,5666560,197,19,27,0.0589173090830318,74,0.98,23,15,0.3088395171318244,Ổn định,2084000,Từ 300 triệu tới 1 tỷ
1134,88731,Good,810,240,15,75,791,839554000,624055000,20274400,1502980,42,95,7,0.9381430170958498,72,0.44,529,37,0.9473023948688762,Ổn định,8165000,Từ 300 triệu tới 1 tỷ
1135,66281,Bad,257,53,2,595,613,480574000,266551000,54844300,557450,125,91,10,0.510574261685871,36,0.66,596,20,0.2165766268135225,Tạm ổn,6666000,Trên 3 tỷ
1136,11772,Good,130,139,295,371,572,191583000,520469000,28854400,43920,25,2,1,0.6530435752691688,45,0.67,591,15,0.9552231037619474,Ổn định,4325000,Dưới 300 triệu
1137,52986,Good,609,117,117,176,422,895968000,87828000,71931400,3661620,277,78,16,0.9033153423019132,43,0.08,668,28,0.1851316264517846,Ổn định,8322000,Trên 1 tỷ
1138,30778,Good,525,97,28,394,130,294368000,662836000,93055100,9877820,26,60,54,0.4034424836101367,91,0.42,819,17,0.3654787732569661,Rất ổn định,8810000,Từ 300 triệu tới 1 tỷ
1139,57550,Good,130,355,281,371,810,110603000,832674000,28311200,9368580,158,21,33,0.0911545408190864,31,0.13,594,6,0.7943432886093768,Rất ổn định,9748000,Dưới 300 triệu
1140,17085,Good,520,93,207,195,323,527272000,60688000,76574200,3339890,59,68,59,0.2931105585608861,4,0.36,643,26,0.4522379835627759,Rất ổn định,2822000,Dưới 300 triệu
1141,96625,Good,829,349,186,532,642,913693000,890935000,24644200,5424780,86,34,2,0.1941986576195731,8,0.78,379,33,0.0277717384880374,Rất ổn định,899000,Trên 1 tỷ
1142,31178,Good,811,36,116,409,12,894664000,686398000,56592500,7119360,39,14,7,0.2716266739216652,40,0.81,975,22,0.9806077304712322,Ổn định,9397000,Dưới 300 triệu
1143,29939,Good,685,13,43,183,645,649533000,214542000,85422600,9469790,78,84,2,0.3259895254846529,6,0.84,349,0,0.3786943043370349,Ổn định,9655000,Trên 3 tỷ
1144,91490,Good,126,278,10,224,383,902201000,451990000,32518100,837370,46,88,6,0.7421856655413498,34,0.75,750,42,0.7767950659216275,Rất ổn định,6680000,Trên 3 tỷ
1145,67807,Good,538,218,273,197,870,237367000,613964000,11262600,4479250,7,53,63,0.3808998007929378,52,0.73,553,4,0.3651454921314222,Rất ổn định,8204000,Trên 3 tỷ
1146,80941,Good,767,104,178,375,760,820712000,458210000,67856600,383110,274,50,58,0.8560546851381143,11,0.15,323,38,0.2731175633913093,Ổn định,7335000,Dưới 300 triệu
1147,45797,Good,563,105,33,216,390,541827000,562609000,15969000,935830,84,74,5,0.2793732889136876,30,0.94,581,41,0.608375082109723,Rất ổn định,234000,Trên 3 tỷ
1148,46770,Good,366,66,250,178,145,211268000,230213000,12004400,3960480,229,48,69,0.6299863688392859,50,0.82,218,43,0.6180781638085948,Rất ổn định,4894000,Dưới 300 triệu
1149,30117,Good,290,243,129,168,399,108181000,765376000,88128800,353090,158,67,13,0.318205463024076,98,0.69,718,14,0.3695196041543215,Rất ổn định,4955000,Trên 1 tỷ
1150,53115,Good,698,76,152,106,178,879128000,300858000,91113300,5314770,3,42,4,0.2878745504642197,8,0.85,416,27,0.9649790411288628,Rất ổn định,9023000,Trên 1 tỷ
1151,71415,Good,643,336,65,333,31,186098000,50779000,98878500,7219600,238,18,7,0.4543051380913203,57,0.73,91,33,0.4460741267451543,Rất ổn định,7103000,Trên 1 tỷ
1152,71199,Good,741,305,44,276,913,798286000,825882000,50308700,9241380,280,98,35,0.0609972594636232,65,0.13,184,20,0.3504521117219864,Ổn định,2597000,Từ 300 triệu tới 1 tỷ
1153,87172,Good,263,286,17,195,341,687268000,470260000,64913800,9344160,50,74,13,0.2026145220351746,13,0.04,154,16,0.3758870037902524,Rất ổn định,5452000,Dưới 300 triệu
1154,82982,Good,588,182,63,22,604,336187000,352830000,20504900,5739500,203,83,1,0.0301304308073874,20,0.93,67,12,0.1548448786108219,Rất ổn định,2837000,Dưới 300 triệu
1155,10994,Good,828,100,279,542,409,944314000,632387000,90909600,9386950,257,19,1,0.1845533049575595,20,0.12,20,22,0.3149730650005853,Tạm ổn,1177000,Trên 1 tỷ
1156,84309,Good,771,360,143,91,727,898135000,868716000,96520100,5126700,131,42,19,0.6358446343719588,78,0.84,524,27,0.3767853975825531,Rất ổn định,8247000,Dưới 300 triệu
1157,62268,Good,559,195,3,575,35,286731000,756185000,76433100,7971920,225,57,2,0.4481964387908721,72,0.34,880,44,0.5581966671003022,Rất ổn định,9312000,Trên 3 tỷ
1158,30321,Good,794,214,25,156,332,282617000,684925000,9313200,7197520,294,67,1,0.0268150577898604,4,0.5,451,7,0.588661717511885,Ổn định,3614000,Dưới 300 triệu
1159,7147,Good,179,282,214,119,372,22876000,852945000,89129600,9014670,207,43,7,0.8470513653767054,23,0.5,874,5,0.638564639177328,Rất ổn định,6910000,Dưới 300 triệu
1160,94149,Good,588,160,230,535,891,337333000,183028000,94463500,6330140,102,60,34,0.4544375933007787,38,0.07,858,29,0.8509009605180203,Rất ổn định,7034000,Từ 300 triệu tới 1 tỷ
1161,9736,Good,858,122,27,557,374,380181000,641777000,96414800,8599160,156,24,10,0.5582287371205383,8,0.2,290,17,0.3876805071045972,Rất ổn định,6773000,Từ 300 triệu tới 1 tỷ
1162,80894,Good,630,206,262,439,719,270766000,320831000,4182000,8063080,131,4,2,0.2246031318829652,45,0.44,435,5,0.4887925674312855,Rất ổn định,7183000,Dưới 300 triệu
1163,55285,Good,669,132,138,200,627,544505000,571150000,67325400,391730,82,39,1,0.6753131440409198,63,0.66,509,12,0.3221163464196583,Rất ổn định,2918000,Trên 3 tỷ
1164,81688,Good,481,126,259,73,593,188963000,609729000,21855900,4276120,59,58,22,0.5018726428589189,97,0.37,19,1,0.6787949539524976,Rất ổn định,8353000,Dưới 300 triệu
1165,1728,Good,554,174,258,439,661,382499000,736350000,37012800,7363790,12,73,7,0.5821772220923708,76,0.86,56,7,0.4232996744701611,Rất ổn định,7132000,Từ 300 triệu tới 1 tỷ
1166,80136,Good,3,227,164,137,805,587830000,314959000,97934000,7754260,220,63,6,0.9755320543676266,8,0.7,994,23,0.6513779736675775,Ổn định,5255000,Trên 1 tỷ
1167,39291,Good,850,206,218,599,69,14121000,220082000,90134200,9808840,196,94,15,0.8947771645203791,50,0.82,592,43,0.4616487240154856,Rất ổn định,2688000,Dưới 300 triệu
1168,2662,Good,803,136,41,127,108,56287000,220205000,86570100,5164080,239,82,1,0.8928950534219683,87,0.93,152,29,0.036386155512662,Rất ổn định,2743000,Trên 3 tỷ
1169,64593,Good,601,164,165,258,998,950523000,86279000,66933300,1846290,10,12,15,0.0801205325064927,33,0.03,64,5,0.9894483381177518,Rất ổn định,7672000,Từ 300 triệu tới 1 tỷ
1170,6588,Good,427,92,146,113,908,328435000,541997000,59760600,3606920,181,91,29,0.7246578493878817,19,0.98,988,45,0.8430036663845885,Rất ổn định,5321000,Trên 3 tỷ
1171,36296,Bad,676,181,94,563,825,311732000,136373000,73429300,4479160,221,93,66,0.4626237511810099,94,0.37,795,3,0.219609412465952,Thất thường,6273000,Từ 300 triệu tới 1 tỷ
1172,10060,Good,781,13,73,488,258,813886000,923993000,70011900,6587780,271,41,64,0.4230847479175857,99,0.84,691,5,0.2787685217213798,Tạm ổn,2842000,Dưới 300 triệu
1173,82969,Good,382,231,34,108,979,138993000,720083000,97018600,4741080,261,75,32,0.5072234532737901,89,0.52,172,47,0.8715788002111263,Rất ổn định,1152000,Dưới 300 triệu
1174,39139,Good,81,95,128,247,121,137227000,975076000,95044100,328350,34,70,2,0.0782126848409381,95,0.49,829,5,0.2505529065070446,Rất ổn định,8882000,Từ 300 triệu tới 1 tỷ
1175,25355,Good,804,335,79,434,384,977758000,121717000,92295100,1708850,29,29,12,0.2999563563794413,53,0.51,504,41,0.1198783889312333,Tạm ổn,1929000,Từ 300 triệu tới 1 tỷ
1176,54596,Good,110,64,6,187,938,260698000,556537000,44010300,7680600,295,65,44,0.1310516998428479,64,0.8,20,48,0.3502552430344903,Tạm ổn,9676000,Từ 300 triệu tới 1 tỷ
1177,70440,Good,490,26,130,231,134,846019000,571947000,87947000,4144640,32,93,3,0.8431940366198675,95,0.08,252,4,0.335356571026482,Rất ổn định,7115000,Trên 1 tỷ
1178,96035,Good,762,328,26,595,242,569342000,519935000,12251600,4442350,197,62,1,0.9217758721841006,31,0.3,16,2,0.6178358699057053,Ổn định,5693000,Trên 1 tỷ
1179,54874,Good,692,96,156,226,169,580633000,77627000,69142900,7678930,294,63,2,0.4604575076447771,33,0.89,842,10,0.0188750967152456,Rất ổn định,6189000,Trên 3 tỷ
1180,37547,Good,387,196,187,471,97,62054000,770348000,75254100,7512650,248,43,25,0.5810580533363977,62,0.3,964,4,0.3575211615924388,Tạm ổn,9922000,Từ 300 triệu tới 1 tỷ
1181,38585,Good,114,58,39,328,433,964926000,989632000,27770400,1374580,38,10,13,0.3654222916395716,45,0.66,466,30,0.8968317700452362,Ổn định,9229000,Dưới 300 triệu
1182,92788,Good,84,351,268,406,417,722738000,27996000,30191100,9585290,98,54,2,0.011241919076333,11,0.01,35,14,0.3569446884044021,Ổn định,3315000,Trên 1 tỷ
1183,16969,Good,83,151,91,131,959,173281000,915869000,89265000,8847250,192,77,3,0.2222531584982933,7,0.38,93,13,0.0680184946388152,Ổn định,4941000,Từ 300 triệu tới 1 tỷ
1184,25494,Good,562,193,29,117,52,866786000,281730000,13656900,5078060,36,9,23,0.4001715208628392,56,0.74,789,37,0.0790622343333943,Rất ổn định,3330000,Dưới 300 triệu
1185,90262,Good,397,292,150,364,159,512231000,150709000,51920400,7280980,18,50,2,0.4428093636100582,32,0.37,5,35,0.5530529268853566,Ổn định,1135000,Từ 300 triệu tới 1 tỷ
1186,77293,Good,229,300,234,20,418,932236000,258919000,98326400,8423420,91,24,26,0.4566590239342815,92,0.05,826,17,0.6828103674448206,Ổn định,8100000,Trên 3 tỷ
1187,67786,Good,639,132,4,470,280,789371000,875693000,8543000,3950360,76,84,6,0.5870172469468629,32,0.24,702,6,0.0589071687228978,Rất ổn định,5841000,Từ 300 triệu tới 1 tỷ
1188,50427,Good,325,319,298,280,176,712955000,229827000,39561600,7065440,57,68,44,0.3942258557692716,8,0.63,361,13,0.1708347082245466,Rất ổn định,5442000,Dưới 300 triệu
1189,82503,Bad,507,166,58,328,415,398701000,575303000,31602600,9348740,31,37,1,0.0406822404969396,80,0.94,951,36,0.4991611563235943,Tạm ổn,6415000,Trên 1 tỷ
1190,76593,Good,811,191,266,367,314,555292000,383185000,95213500,4921260,91,35,1,0.4877460880549357,87,0.12,789,46,0.5434444361146913,Tạm ổn,883000,Trên 1 tỷ
1191,73862,Good,509,183,135,291,981,35032000,415162000,96516300,354570,19,48,6,0.942995219418566,91,0.74,259,17,0.925016214799708,Tạm ổn,4359000,Từ 300 triệu tới 1 tỷ
1192,99782,Good,310,193,232,211,443,500013000,438317000,12206600,964420,98,77,3,0.9337089549820268,3,0.03,644,2,0.0341626880306695,Rất ổn định,9644000,Dưới 300 triệu
1193,62146,Good,801,66,77,75,43,212190000,100261000,32627300,6632120,133,69,4,0.5339124485648988,21,0.23,802,19,0.6310046414235801,Tạm ổn,4968000,Từ 300 triệu tới 1 tỷ
1194,23174,Good,868,197,210,389,418,240418000,18403000,16491100,5838240,180,45,1,0.0235424422092686,28,0.77,218,7,0.7575988447248547,Ổn định,3490000,Trên 3 tỷ
1195,88056,Good,99,7,38,474,978,666915000,967236000,28742000,3403620,204,85,4,0.7653647020816478,91,0.24,329,1,0.1683533609254975,Rất ổn định,9316000,Trên 1 tỷ
1196,52887,Good,415,318,245,248,226,477969000,196670000,49070300,6421410,118,77,18,0.0522984660622122,18,0.49,898,29,0.4828565452262993,Rất ổn định,1569000,Dưới 300 triệu
1197,26137,Good,754,70,24,506,311,60044000,989809000,55357300,5330470,242,89,4,0.2598453646466814,92,0.05,309,34,0.9239375392699932,Ổn định,5644000,Trên 3 tỷ
1198,64035,Good,279,298,4,212,921,592311000,351940000,72316800,7722290,247,92,34,0.7779235024671776,14,0.79,659,26,0.0868718826154446,Rất ổn định,7194000,Dưới 300 triệu
1199,9498,Good,228,103,242,59,694,737992000,606818000,78953000,1644460,28,79,40,0.1845872904378316,56,0.57,364,26,0.0880386771723914,Rất ổn định,8591000,Trên 1 tỷ
1200,48766,Good,432,213,101,446,989,568158000,825003000,86811400,6666640,236,67,9,0.5956193665325331,98,0.81,208,17,0.8453475040820706,Ổn định,2473000,Trên 3 tỷ
1201,66625,Good,269,69,179,10,20,576270000,486476000,46676000,5648630,247,85,5,0.9333679063765008,19,0.06,422,31,0.9278319741856546,Rất ổn định,3519000,Trên 1 tỷ
1202,63980,Good,505,316,201,153,658,489021000,868709000,58095600,262340,35,89,31,0.4909826389420558,19,0.85,76,22,0.7871686435368705,Ổn định,8285000,Dưới 300 triệu
1203,29604,Good,370,20,72,437,862,244847000,962709000,20978900,3720300,257,29,6,0.7063243510659346,52,0.12,98,29,0.1790657034020937,Ổn định,1282000,Dưới 300 triệu
1204,10491,Good,505,128,152,472,833,764531000,103702000,72842900,4288120,62,90,5,0.2814837850403002,74,0.26,19,28,0.989027144953912,Rất ổn định,1185000,Từ 300 triệu tới 1 tỷ
1205,25424,Good,28,277,22,235,347,338619000,364950000,92906100,189800,42,28,19,0.8342072877572966,60,0.75,247,23,0.7912539426403028,Rất ổn định,6389000,Từ 300 triệu tới 1 tỷ
1206,44259,Good,379,300,110,298,952,550950000,627210000,77132700,3811510,280,19,6,0.6797530125096695,98,0.05,257,47,0.2705039555896308,Rất ổn định,300000,Trên 1 tỷ
1207,74193,Good,794,192,178,224,473,496043000,898450000,14891400,2579490,29,51,2,0.1751824143791945,40,0.62,566,33,0.3820201248499515,Rất ổn định,3843000,Trên 1 tỷ
1208,43098,Good,247,324,15,274,626,540668000,66025000,96486600,8295870,48,55,1,0.1538819190203848,27,0.41,211,50,0.1535611783222216,Ổn định,3008000,Trên 1 tỷ
1209,62315,Good,458,242,214,95,432,789689000,682317000,6226200,4277230,76,50,9,0.2379803580643177,6,0.06,697,41,0.4546629252941276,Rất ổn định,5441000,Trên 1 tỷ
1210,17175,Good,844,135,11,475,136,689886000,107382000,92104700,1863100,163,59,2,0.6951779075346454,87,0.01,796,19,0.3738659724439774,Rất ổn định,9707000,Trên 1 tỷ
1211,9409,Good,34,15,209,301,612,134783000,503532000,88416900,7782030,109,10,4,0.2409253315087299,75,0.08,670,25,0.3602116789733602,Rất ổn định,5640000,Trên 1 tỷ
1212,65273,Good,375,261,238,128,496,907596000,747935000,15006500,7417290,49,86,1,0.6770008706813304,46,0.65,65,0,0.8522579113351544,Rất ổn định,4691000,Trên 3 tỷ
