,customer_id,credit_label,credit_score,credit_rating,credit_limit,approval_status,reject_reason,application_date,application_reason,disbursement_date
2708,63545,Bad,675,Trung bình,25000000.0,Chấp nhận,,2022-02-22,Đi du lịch,2022-03-14
2709,47894,Good,707,Tốt,55000000.0,Chấp nhận,,2022-09-16,Mua đồ thể thao,2022-10-06
2710,30738,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-01-08,Mua hàng điện tử,2022-01-23
2711,12393,Bad,532,Kém,,Từ chối,Điểm tín dụng thấp,2022-01-21,Mua mô tô,
2712,60091,Bad,454,Kém,,Từ chối,Quá nhiều khoản vay,2022-10-20,Đi du lịch,
2713,82451,Bad,609,Kém,,Từ chối,Lịch sử tín dụng kém,2022-01-20,Thanh toán chi phí gia đình,
2714,50537,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-07-21,"Làm đẹp, spa",2022-08-10
2715,15406,Good,693,Tốt,40000000.0,Chấp nhận,,2022-05-03,Thanh toán khoản vay cũ,2022-05-20
2716,62648,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-09-26,Mở kinh doanh nhỏ,2022-10-12
2717,97322,Good,693,Tốt,65000000.0,Chấp nhận,,2022-06-06,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-06-20
2718,33440,Good,710,Tốt,35000000.0,Chấp nhận,,2022-07-18,Mua máy tính/laptop,2022-08-16
2719,3511,Good,696,Tốt,35000000.0,Chấp nhận,,2022-03-21,Thanh toán khoản vay cũ,2022-04-11
2720,71797,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-07-21,Thanh toán khoản vay cũ,2022-08-19
2721,19231,Good,758,Xuất sắc,75000000.0,Chấp nhận,,2022-12-27,Thanh toán học phí,2023-01-16
2722,65787,Good,713,Tốt,70000000.0,Chấp nhận,,2022-12-05,Mua sắm thiết bị gia đình,2022-12-24
2723,90883,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-12-31,Tiêu dùng và giải trí,2023-01-29
2724,92906,Good,703,Tốt,40000000.0,Chấp nhận,,2022-09-16,Thanh toán học phí,2022-10-13
2725,56836,Good,690,Tốt,50000000.0,Chấp nhận,,2022-07-28,Mua máy tính/laptop,2022-08-25
2726,65455,Good,742,Xuất sắc,80000000.0,Chấp nhận,,2022-01-21,Đi du lịch,2022-02-09
2727,26307,Bad,640,Trung bình,5000000.0,Chấp nhận,,2022-07-18,Sửa chữa nhà cửa,2022-08-15
2728,43706,Good,703,Tốt,70000000.0,Chấp nhận,,2022-05-05,Thanh toán học phí,2022-05-25
2729,3675,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-07-13,Mua đồ trang sức,
2730,86857,Bad,377,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-03-28,Thanh toán khoản vay cũ,
2731,89090,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-02-22,Mua sắm thời trang,2022-03-17
2732,85433,Good,693,Tốt,30000000.0,Chấp nhận,,2022-04-11,"Chi tiêu sinh nhật, lễ tết",2022-05-02
2733,34508,Good,710,Tốt,70000000.0,Chấp nhận,,2022-08-05,Thanh toán khoản vay cũ,2022-08-23
2734,2219,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-03-06,Thanh toán chi phí gia đình,2022-03-20
2735,98766,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-12-22,Mua đồ điện tử gia dụng,2023-01-19
2736,22598,Good,710,Tốt,45000000.0,Chấp nhận,,2022-11-19,Đi du lịch,2022-12-16
2737,31346,Good,696,Tốt,45000000.0,Chấp nhận,,2022-04-30,Đi du lịch,2022-05-29
2738,6125,Bad,493,Kém,,Từ chối,Lịch sử tín dụng kém,2022-12-30,Mua sắm thời trang,
2739,6801,Good,696,Tốt,30000000.0,Chấp nhận,,2022-01-29,Đi du lịch,2022-02-12
2740,90123,Good,707,Tốt,40000000.0,Chấp nhận,,2022-10-28,Thanh toán khoản vay cũ,2022-11-24
2741,12484,Good,710,Tốt,40000000.0,Chấp nhận,,2022-03-29,Mua điện thoại/smartphone,2022-04-19
2742,2472,Bad,633,Trung bình,15000000.0,Chấp nhận,,2022-09-14,Sửa chữa nhà cửa,2022-10-01
2743,15621,Good,710,Tốt,50000000.0,Chấp nhận,,2022-01-20,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-02-07
2744,45171,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-10-25,Mua hàng điện tử,2022-11-23
2745,26289,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-03-19,Thanh toán chi phí gia đình,2022-04-13
2746,42683,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-05-12,Mua sắm thiết bị gia đình,
2747,9974,Good,696,Tốt,50000000.0,Chấp nhận,,2022-06-05,Mua mô tô,2022-06-24
2748,52449,Good,713,Tốt,35000000.0,Chấp nhận,,2022-08-14,Mua mô tô,2022-09-01
2749,41697,Bad,609,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-05-09,Đi du lịch,
2750,86008,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-07-19,Thanh toán chi phí gia đình,2022-08-11
2751,12688,Good,696,Tốt,40000000.0,Chấp nhận,,2022-09-15,"Chi tiêu sinh nhật, lễ tết",2022-10-12
2752,71289,Good,700,Tốt,40000000.0,Chấp nhận,,2022-03-02,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-03-17
2753,55827,Good,693,Tốt,40000000.0,Chấp nhận,,2022-12-20,Đi du lịch,2023-01-12
2754,67281,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-11-24,Đi du lịch,2022-12-13
2755,60420,Good,727,Xuất sắc,85000000.0,Chấp nhận,,2022-12-14,"Chi tiêu sinh nhật, lễ tết",2023-01-08
2756,60776,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-02-12,Thanh toán khoản vay cũ,
2757,74311,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-01-04,Mua sắm thời trang,2022-01-28
2758,11435,Good,703,Tốt,55000000.0,Chấp nhận,,2022-02-04,Mua hàng điện tử,2022-03-05
2759,59883,Good,727,Xuất sắc,75000000.0,Chấp nhận,,2022-02-02,Thanh toán học phí,2022-02-26
2760,26553,Bad,300,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-05,Thanh toán học phí,
2761,50477,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-05-07,"Chi tiêu sinh nhật, lễ tết",
2762,96569,Good,710,Tốt,55000000.0,Chấp nhận,,2022-10-17,Mua mô tô,2022-11-04
2763,85804,Bad,647,Trung bình,15000000.0,Chấp nhận,,2022-11-13,Mua hàng điện tử,2022-12-11
2764,2861,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-04-16,Đi du lịch,2022-05-05
2765,83805,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-03-31,Thanh toán khoản vay cũ,2022-04-21
2766,59697,Good,742,Xuất sắc,90000000.0,Chấp nhận,,2022-07-31,Mua mô tô,2022-08-23
2767,4557,Good,710,Tốt,35000000.0,Chấp nhận,,2022-11-08,Thanh toán khoản vay cũ,2022-11-27
2768,40715,Bad,675,Trung bình,5000000.0,Chấp nhận,,2022-12-19,Mua hàng điện tử,2023-01-03
2769,69102,Good,693,Tốt,50000000.0,Chấp nhận,,2022-03-31,Mua mô tô,2022-04-27
2770,16700,Good,710,Tốt,50000000.0,Chấp nhận,,2022-07-14,Đi du lịch,2022-08-03
2771,7900,Good,713,Tốt,50000000.0,Chấp nhận,,2022-02-11,Sửa chữa nhà cửa,2022-03-10
2772,84270,Bad,416,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-01-26,Thanh toán khoản vay cũ,
2773,22014,Good,717,Tốt,65000000.0,Chấp nhận,,2022-06-14,Mua đồ điện tử gia dụng,2022-07-09
2774,92988,Good,717,Tốt,30000000.0,Chấp nhận,,2022-02-08,"Làm đẹp, spa",2022-03-07
2775,75921,Good,727,Xuất sắc,70000000.0,Chấp nhận,,2022-06-21,Mua hàng điện tử,2022-07-12
2776,57478,Good,710,Tốt,45000000.0,Chấp nhận,,2022-03-26,Đi du lịch,2022-04-17
2777,41416,Good,707,Tốt,35000000.0,Chấp nhận,,2022-05-01,Mua sắm thiết bị gia đình,2022-05-26
2778,21100,Good,727,Xuất sắc,60000000.0,Chấp nhận,,2022-03-11,"Chi tiêu sinh nhật, lễ tết",2022-04-05
2779,53679,Good,713,Tốt,35000000.0,Chấp nhận,,2022-12-08,Đi du lịch,2022-12-28
2780,66960,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-10-06,Thanh toán khoản vay cũ,2022-10-24
2781,736,Good,710,Tốt,65000000.0,Chấp nhận,,2022-06-16,Thêm vốn kinh doanh,2022-07-05
2782,84396,Bad,532,Kém,,Từ chối,Công việc không ổn định,2022-05-08,Thanh toán hóa đơn y tế,
2783,13907,Good,703,Tốt,65000000.0,Chấp nhận,,2022-03-02,Mua sắm thời trang,2022-03-28
2784,68558,Bad,647,Trung bình,10000000.0,Chấp nhận,,2022-05-04,Mua đồ thể thao,2022-05-23
2785,4,Good,710,Tốt,60000000.0,Chấp nhận,,2022-05-10,Mua máy tính/laptop,2022-05-30
2786,66135,Good,707,Tốt,35000000.0,Chấp nhận,,2022-01-24,Mua đồ thể thao,2022-02-21
2787,90623,Good,742,Xuất sắc,85000000.0,Chấp nhận,,2022-05-23,Thanh toán học phí,2022-06-07
2788,89070,Good,713,Tốt,35000000.0,Chấp nhận,,2022-08-03,Thanh toán khoản vay cũ,2022-08-31
2789,34877,Bad,377,Kém,,Từ chối,Lịch sử tín dụng kém,2022-09-10,Tiêu dùng và giải trí,
2790,73652,Bad,338,Kém,,Từ chối,Quá nhiều khoản vay,2022-03-09,"Chi tiêu sinh nhật, lễ tết",
2791,68763,Good,710,Tốt,50000000.0,Chấp nhận,,2022-09-02,Mua hàng điện tử,2022-09-23
2792,16896,Bad,377,Kém,,Từ chối,Công việc không ổn định,2022-04-01,Mua đồ điện tử gia dụng,
2793,23756,Good,727,Xuất sắc,75000000.0,Chấp nhận,,2022-05-05,Mua đồ điện tử gia dụng,2022-05-30
2794,77135,Bad,640,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-03-20,Mua máy tính/laptop,
2795,36149,Bad,454,Kém,,Từ chối,Thu nhập không đủ,2022-08-31,Mua đồ thể thao,
2796,10512,Good,693,Tốt,55000000.0,Chấp nhận,,2022-03-29,Mua hàng điện tử,2022-04-13
2797,93766,Bad,493,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-05-24,Thanh toán khoản vay cũ,
2798,81586,Good,707,Tốt,45000000.0,Chấp nhận,,2022-12-27,Thanh toán khoản vay cũ,2023-01-15
2799,12175,Bad,640,Trung bình,20000000.0,Chấp nhận,,2022-01-12,Thanh toán khoản vay cũ,2022-02-02
2800,13514,Good,713,Tốt,50000000.0,Chấp nhận,,2022-08-09,Thanh toán khoản vay cũ,2022-09-06
2801,35833,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-20,Mua điện thoại/smartphone,
2802,76992,Good,742,Xuất sắc,75000000.0,Chấp nhận,,2022-01-23,Thanh toán khoản vay cũ,2022-02-19
2803,93029,Good,713,Tốt,30000000.0,Chấp nhận,,2022-01-20,Điều trị sức khỏe,2022-02-10
2804,93590,Good,713,Tốt,35000000.0,Chấp nhận,,2022-09-05,Mua điện thoại/smartphone,2022-09-29
2805,37904,Good,707,Tốt,55000000.0,Chấp nhận,,2022-10-30,Mua mô tô,2022-11-23
2806,30534,Bad,661,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-07-13,Thanh toán khoản vay cũ,
2807,9121,Bad,532,Kém,,Từ chối,Công việc không ổn định,2022-03-02,Mua mô tô,
2808,30485,Good,710,Tốt,40000000.0,Chấp nhận,,2022-02-22,Mua hàng điện tử,2022-03-16
2809,38259,Good,713,Tốt,45000000.0,Chấp nhận,,2022-12-18,Mua điện thoại/smartphone,2023-01-14
2810,93641,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-18,Mua máy tính/laptop,
2811,93328,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-07-25,Mở kinh doanh nhỏ,2022-08-22
2812,34608,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-08-31,Mua đồ thể thao,
2813,85199,Good,693,Tốt,35000000.0,Chấp nhận,,2022-11-24,Mua điện thoại/smartphone,2022-12-19
2814,36483,Bad,532,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-11-23,Mua hàng điện tử,
2815,57404,Bad,647,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-11-29,Mua máy tính/laptop,
2816,17961,Good,696,Tốt,35000000.0,Chấp nhận,,2022-10-20,Đi du lịch,2022-11-08
2817,63505,Bad,570,Kém,,Từ chối,Điểm tín dụng thấp,2022-02-09,"Chi tiêu sinh nhật, lễ tết",
2818,42709,Good,717,Tốt,30000000.0,Chấp nhận,,2022-03-25,Mua đồ điện tử gia dụng,2022-04-09
2819,74189,Good,742,Xuất sắc,55000000.0,Chấp nhận,,2022-03-14,Mua sắm thiết bị gia đình,2022-04-07
2820,23490,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-10-10,Thanh toán khoản vay cũ,
2821,2071,Bad,640,Trung bình,,Từ chối,Quá nhiều khoản vay,2022-07-01,Mua mô tô,
2822,72961,Good,713,Tốt,60000000.0,Chấp nhận,,2022-04-12,Thanh toán khoản vay cũ,2022-05-03
2823,71559,Bad,416,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-12,"Làm đẹp, spa",
2824,95935,Good,727,Xuất sắc,60000000.0,Chấp nhận,,2022-06-28,Thanh toán khoản vay cũ,2022-07-22
2825,84259,Good,696,Tốt,60000000.0,Chấp nhận,,2022-08-20,Mua hàng điện tử,2022-09-11
2826,86198,Good,696,Tốt,35000000.0,Chấp nhận,,2022-10-12,Mua điện thoại/smartphone,2022-11-02
2827,24355,Good,693,Tốt,50000000.0,Chấp nhận,,2022-06-20,Mở kinh doanh nhỏ,2022-07-17
2828,1920,Good,693,Tốt,35000000.0,Chấp nhận,,2022-01-27,Thanh toán chi phí gia đình,2022-02-25
2829,62000,Good,710,Tốt,35000000.0,Chấp nhận,,2022-12-31,Mua đồ điện tử gia dụng,2023-01-26
2830,76714,Good,710,Tốt,35000000.0,Chấp nhận,,2022-07-04,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-07-19
2831,50488,Good,703,Tốt,45000000.0,Chấp nhận,,2022-11-09,Mua sắm thời trang,2022-11-27
2832,75393,Good,696,Tốt,40000000.0,Chấp nhận,,2022-11-15,Đi du lịch,2022-12-04
2833,89009,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-09-11,"Làm đẹp, spa",2022-10-07
2834,8191,Bad,609,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-09-18,Mua sắm thiết bị gia đình,
2835,43705,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-09-12,Thanh toán khoản vay cũ,2022-10-02
2836,58819,Bad,640,Trung bình,10000000.0,Chấp nhận,,2022-05-20,Mua máy tính/laptop,2022-06-03
2837,90746,Good,696,Tốt,40000000.0,Chấp nhận,,2022-10-25,Mua đồ trang sức,2022-11-18
2838,73639,Good,713,Tốt,45000000.0,Chấp nhận,,2022-07-15,Mua hàng điện tử,2022-08-03
2839,93724,Good,696,Tốt,40000000.0,Chấp nhận,,2022-02-11,Mua sắm thiết bị gia đình,2022-03-09
2840,10686,Good,703,Tốt,35000000.0,Chấp nhận,,2022-05-26,Mua máy tính/laptop,2022-06-21
2841,40699,Good,742,Xuất sắc,55000000.0,Chấp nhận,,2022-09-01,Thanh toán khoản vay cũ,2022-09-18
2842,31058,Good,707,Tốt,50000000.0,Chấp nhận,,2022-07-19,Mua máy tính/laptop,2022-08-06
2843,64804,Bad,493,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-04-26,Mua sắm thời trang,
2844,23587,Good,713,Tốt,35000000.0,Chấp nhận,,2022-07-15,Mua đồ thể thao,2022-08-13
2845,54035,Bad,338,Kém,,Từ chối,Thu nhập không đủ,2022-07-27,Mua điện thoại/smartphone,
2846,691,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-07-02,Mở kinh doanh nhỏ,2022-07-26
2847,56157,Good,710,Tốt,50000000.0,Chấp nhận,,2022-04-10,Tiêu dùng và giải trí,2022-05-06
2848,20795,Good,707,Tốt,45000000.0,Chấp nhận,,2022-10-11,Mua mô tô,2022-10-25
2849,42596,Good,703,Tốt,40000000.0,Chấp nhận,,2022-06-07,Tiêu dùng và giải trí,2022-07-03
2850,13712,Good,727,Xuất sắc,80000000.0,Chấp nhận,,2022-02-06,Thanh toán khoản vay cũ,2022-02-28
2851,37698,Good,710,Tốt,30000000.0,Chấp nhận,,2022-12-31,"Chi tiêu sinh nhật, lễ tết",2023-01-25
2852,24863,Good,773,Xuất sắc,50000000.0,Chấp nhận,,2022-07-10,Thanh toán học phí,2022-08-04
2853,52402,Good,710,Tốt,45000000.0,Chấp nhận,,2022-07-31,Mua mô tô,2022-08-26
2854,44469,Bad,300,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-02,Mua sắm thời trang,
2855,93330,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-04-08,Đi du lịch,2022-05-07
2856,21002,Bad,493,Kém,,Từ chối,Điểm tín dụng thấp,2022-04-25,Mua đồ nội thất,
2857,7823,Good,700,Tốt,35000000.0,Chấp nhận,,2022-06-19,Mua đồ điện tử gia dụng,2022-07-10
2858,98030,Good,710,Tốt,35000000.0,Chấp nhận,,2022-12-15,Thanh toán chi phí gia đình,2023-01-11
2859,80731,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-12-24,Sửa chữa nhà cửa,2023-01-20
2860,9076,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-09-06,Tiêu dùng và giải trí,
2861,24170,Bad,647,Trung bình,10000000.0,Chấp nhận,,2022-06-16,Sửa chữa nhà cửa,2022-06-30
2862,72660,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-02-15,"Làm đẹp, spa",2022-03-09
2863,25978,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-02-26,Thanh toán khoản vay cũ,2022-03-13
2864,29204,Good,693,Tốt,30000000.0,Chấp nhận,,2022-03-04,"Làm đẹp, spa",2022-03-31
2865,84473,Bad,609,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-06-25,Thanh toán chi phí gia đình,
2866,6859,Good,707,Tốt,35000000.0,Chấp nhận,,2022-10-12,Mua sắm thiết bị gia đình,2022-10-26
2867,69584,Bad,654,Trung bình,5000000.0,Chấp nhận,,2022-06-24,Đi du lịch,2022-07-21
2868,29127,Bad,647,Trung bình,20000000.0,Chấp nhận,,2022-08-03,Thanh toán khoản vay cũ,2022-08-29
2869,33431,Bad,675,Trung bình,,Từ chối,Quá nhiều khoản vay,2022-12-26,Mua sắm thời trang,
2870,19077,Good,713,Tốt,40000000.0,Chấp nhận,,2022-11-01,Mua mô tô,2022-11-18
2871,61899,Good,710,Tốt,45000000.0,Chấp nhận,,2022-04-15,"Làm đẹp, spa",2022-05-05
2872,24145,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-10-27,Thanh toán học phí,2022-11-19
2873,65976,Good,690,Tốt,50000000.0,Chấp nhận,,2022-03-30,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-26
2874,14340,Good,707,Tốt,40000000.0,Chấp nhận,,2022-06-11,Thanh toán khoản vay cũ,2022-07-01
2875,10287,Good,696,Tốt,45000000.0,Chấp nhận,,2022-01-05,Mua mô tô,2022-01-27
2876,72327,Bad,609,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-11-22,Mua điện thoại/smartphone,
2877,54583,Good,693,Tốt,35000000.0,Chấp nhận,,2022-06-05,Mở kinh doanh nhỏ,2022-06-22
2878,68486,Good,713,Tốt,40000000.0,Chấp nhận,,2022-03-03,Đi du lịch,2022-03-30
2879,15047,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-09-01,Cắt giảm lãi suất,2022-09-21
2880,74790,Good,710,Tốt,30000000.0,Chấp nhận,,2022-04-26,Thêm vốn kinh doanh,2022-05-16
2881,42850,Good,717,Tốt,30000000.0,Chấp nhận,,2022-08-01,Mua đồ trang sức,2022-08-24
2882,70999,Good,717,Tốt,30000000.0,Chấp nhận,,2022-12-21,Mua sắm thiết bị gia đình,2023-01-12
2883,37880,Good,693,Tốt,45000000.0,Chấp nhận,,2022-06-09,Thanh toán chi phí gia đình,2022-06-23
2884,15658,Good,713,Tốt,40000000.0,Chấp nhận,,2022-10-29,Thanh toán khoản vay cũ,2022-11-17
2885,91140,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-09-20,Mua đồ điện tử gia dụng,2022-10-04
2886,30046,Bad,338,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-01-06,"Chi tiêu sinh nhật, lễ tết",
2887,39766,Good,710,Tốt,30000000.0,Chấp nhận,,2022-09-16,Đi du lịch,2022-10-05
2888,67312,Good,703,Tốt,45000000.0,Chấp nhận,,2022-04-09,Mua hàng điện tử,2022-04-29
2889,2088,Bad,377,Kém,,Từ chối,Không có lịch sử tín dụng,2022-06-03,Mua hàng điện tử,
2890,26637,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-04-10,Thanh toán học phí,2022-04-28
2891,73778,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-12-01,Cắt giảm lãi suất,2022-12-19
2892,47806,Good,696,Tốt,35000000.0,Chấp nhận,,2022-06-13,"Làm đẹp, spa",2022-07-03
2893,93924,Good,710,Tốt,35000000.0,Chấp nhận,,2022-06-19,Mua đồ thể thao,2022-07-14
2894,79144,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-05-17,Mua sắm thời trang,2022-06-05
2895,90078,Bad,532,Kém,,Từ chối,Quá nhiều khoản vay,2022-04-16,Mua mô tô,
2896,56111,Good,713,Tốt,55000000.0,Chấp nhận,,2022-08-14,Đi du lịch,2022-08-30
2897,61399,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-08-11,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-09-07
2898,40585,Bad,609,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-07-12,Thanh toán chi phí gia đình,
2899,36008,Good,696,Tốt,60000000.0,Chấp nhận,,2022-07-14,Mở kinh doanh nhỏ,2022-08-04
2900,79568,Good,713,Tốt,35000000.0,Chấp nhận,,2022-11-05,Thanh toán khoản vay cũ,2022-11-26
2901,28050,Good,700,Tốt,55000000.0,Chấp nhận,,2022-02-06,"Chi tiêu sinh nhật, lễ tết",2022-03-01
2902,79903,Bad,493,Kém,,Từ chối,Công việc không ổn định,2022-03-12,Mua điện thoại/smartphone,
