,customer_id,label_datetime,fraud_label,age,gender,city,occupation,education,marital_status,membership_level,customer_points,total_redeemed_points,discount_rate,has_fraud_txn,has_used_jailbreak,is_emulator,is_blacklist,aov_last_30days,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
692,14625,2021-09-20,Good,73.0,Nữ,Đà Nẵng,Lập trình viên,Đi làm,Độc thân,VIP,879.0,766,0.07,False,True,True,Không,71918.63436925445,893.0,175,210,514,955,True,4,4.0,16,2541006000,971053000,490715000.0,26829000.0,430813000,451899000,21278900,6956550,247,72,4,0.2258133551868731,Vấn đề khác,5,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,True,,69,0.22,549.0,33,0.8796524941586087,Ổn định,3710000,Cho thuê,Dưới 300 triệu,368000000.0,1100000000,Bất động sản thương mại,Có,12000000.0,146664000,12
693,12897,2022-07-21,Good,,Nữ,Bình Phước,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,766.0,420,0.1,False,True,True,Không,96212.8317369364,,326,190,567,759,True,22,,1,7590770000,401562000,820723000.0,417472000.0,205397000,49798000,78662200,6602680,216,35,1,0.1788318750689177,Dịch vụ không chuyên nghiệp,5,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,True,0.2029089042664263,25,0.3,927.0,7,0.9409173116015304,Tạm ổn,8984000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,294000000.0,1600000000,Nhà ở chính,Có,,258924000,11
694,12163,2022-11-06,Good,11.0,,Quảng Bình,Giáo viên,Trung học phổ thông,Có 2 bé,VIP,561.0,333,0.05,False,,False,Không,71487.20593406959,556.0,115,233,57,660,False,22,18.0,13,3191813000,529123000,379217000.0,,477222000,715256000,2284500,767780,237,6,19,0.2535037145991805,Vấn đề khác,12,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.919386987114667,84,0.02,946.0,22,0.7346595825093908,Thất thường,2969000,Kinh doanh truyền thống,Dưới 300 triệu,899000000.0,1900000000,Bất động sản thương mại,Không,,410532000,10
695,4709,2021-06-19,Good,29.0,Nam,Hồ Chí Minh,Xây dựng,Sinh viên,Độc thân,VIP,605.0,384,0.07,False,False,True,Không,2526.128425989249,487.0,275,18,91,731,True,7,10.0,9,7954598000,741155000,969914000.0,879090000.0,236022000,63877000,84144700,7273450,260,28,22,0.1749521582382946,Sản phẩm không hoạt động đúng cách,5,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.5154156183204543,43,0.01,28.0,48,0.2507054268977856,Rất ổn định,4372000,Kinh doanh truyền thống,Trên 3 tỷ,587000000.0,1700000000,Căn hộ/Chung cư,Có,,142068000,17
696,13613,2022-08-03,Good,28.0,Nữ,Bình Phước,Đầu bếp,Đi làm,Độc thân,VIP,,69,0.1,False,True,False,Không,20754.513490931506,888.0,199,181,422,782,True,1,19.0,8,533712000,909965000,809597000.0,,6980000,537870000,92436600,3617190,185,76,48,0.3796583679002688,Sản phẩm không hoạt động đúng cách,5,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,False,,64,0.49,953.0,46,0.9892887144672668,Rất ổn định,8161000,Cho thuê,Trên 1 tỷ,447000000.0,1000000000,Bất động sản thương mại,Không,19500000.0,58956000,14
697,4614,2022-11-07,Good,25.0,Nữ,Hà Nội,Lập trình viên,Trung học phổ thông,Độc thân,VIP,630.0,24,0.07,True,False,True,Không,59292.3156961645,,62,23,187,446,True,1,,1,1669840000,224119000,22650000.0,603146000.0,719121000,201978000,31326700,9057410,239,49,68,0.6497501508211576,Khách hàng không hài lòng với trải nghiệm mua hàng,11,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,0.7933710607656091,78,0.55,,2,0.5518163844767018,Tạm ổn,8943000,Làm thuê,Dưới 300 triệu,,1700000000,Bất động sản thương mại,Có,,99600000,1
698,1176,2022-04-25,Good,10.0,Nam,Bắc Kạn,Kỹ sư,Sinh viên,Độc thân,VIP,766.0,303,0.07,True,,True,Không,35637.701877386564,,343,272,366,778,False,1,2.0,3,4826039000,709273000,370545000.0,746719000.0,855840000,342763000,72757500,2580540,180,2,4,0.5975301891393302,Sản phẩm không hoạt động đúng cách,7,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.0310413887406638,59,0.6,733.0,22,0.0306243197194643,Tạm ổn,4916000,,Trên 1 tỷ,520000000.0,1500000000,Căn hộ/Chung cư,Không,,24756000,2
699,13814,2021-04-28,Good,22.0,Nam,Hà Nội,Kỹ sư phần mềm,Thạc sĩ,Đã kết hôn,VIP,608.0,231,0.1,True,,True,Không,5202.245928591765,422.0,33,288,411,713,False,5,11.0,1,580250000,281913000,319039000.0,223759000.0,46422000,8291000,71471000,5655390,18,56,1,0.7804884907854396,Vấn đề khác,3,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,0.8805107016217458,17,0.88,,9,0.5578665606236205,Ổn định,7632000,Kinh doanh online,Dưới 300 triệu,779000000.0,1600000000,Đất đai,Không,22500000.0,322884000,22
700,8347,2021-01-29,Good,39.0,Nữ,Hà Nội,Lập trình viên,Thạc sĩ,Độc thân,VIP,830.0,692,0.07,True,True,False,Không,65352.80946562625,,192,51,402,176,True,11,18.0,14,2228092000,149279000,456979000.0,837626000.0,646820000,10437000,86998300,4088880,27,44,4,0.4847323792259546,Sản phẩm giao muộn so với hẹn giao,5,Sản phẩm gửi sai,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.1320544754498034,30,0.94,,29,0.0281273632065849,Thất thường,8354000,,Từ 300 triệu tới 1 tỷ,863000000.0,700000000,Nhà ở chính,Không,,496728000,9
701,10032,2021-05-19,Good,29.0,Nữ,Bình Dương,Đầu bếp,Đi làm,Độc thân,VIP,624.0,454,0.1,True,True,True,Không,25522.201957508078,422.0,6,179,539,151,True,21,9.0,3,5966563000,993343000,,,843920000,675731000,11729600,5067440,36,67,13,0.5107693390635407,Sản phẩm giao muộn so với hẹn giao,2,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.1758231088774697,58,0.78,726.0,30,0.8295145223577919,Tạm ổn,1529000,Cho thuê,Dưới 300 triệu,994000000.0,1600000000,Căn hộ/Chung cư,Không,44100000.0,104748000,20
702,9230,2022-12-30,Bad,18.0,,Bình Định,Kỹ sư,Sinh viên,Độc thân,VIP,,492,0.1,False,False,True,Không,19373.188978724866,894.0,89,3,459,694,False,2,1.0,17,449666000,520000,908532000.0,462322000.0,709663000,571766000,75344500,6419790,16,33,25,0.9261007085137152,Sản phẩm giao muộn so với hẹn giao,15,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,True,,93,0.54,411.0,12,0.355692979943254,Thất thường,8170000,,Từ 300 triệu tới 1 tỷ,808000000.0,1900000000,Bất động sản thương mại,Không,,110172000,16
703,5811,2021-07-25,Good,34.0,Nam,Hồ Chí Minh,Biên tập viên,Đi làm,Độc thân,VIP,,10,0.1,False,False,False,Không,59351.855176900455,,356,148,169,871,True,4,,18,1091820000,327158000,263958000.0,,201856000,520631000,82584100,8628250,173,85,13,0.3812328680238332,Sản phẩm không đáp ứng yêu cầu của khách hàng,2,Vấn đề khác,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.792434514634979,6,0.41,739.0,3,0.0175335262542817,Thất thường,1103000,Đầu tư,Trên 3 tỷ,794000000.0,1000000000,Bất động sản thương mại,Có,12700000.0,471036000,22
704,13338,2022-03-03,Good,15.0,Nam,Cần Thơ,Giáo viên,Đại học,Độc thân,VIP,872.0,131,0.07,True,True,False,Không,96328.66979587825,,53,138,91,993,True,21,7.0,3,1938283000,511636000,947311000.0,600861000.0,607658000,971593000,58191500,7218760,210,57,6,0.5437351837592126,Vấn đề khác,3,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.7576779874101209,1,0.79,644.0,0,0.2413183528342399,Tạm ổn,2153000,,Trên 1 tỷ,669000000.0,1700000000,Bất động sản thương mại,Không,,371652000,17
705,11502,2022-09-26,Good,28.0,Nam,Hà Nội,Giám đốc,Đại học,Có gia đình,VIP,628.0,143,0.07,False,False,True,Không,6950.728406045392,,129,174,514,727,True,5,10.0,1,5222581000,787651000,426063000.0,,740967000,411116000,36388100,6230420,247,28,8,0.5111726472709286,Sản phẩm giao muộn so với hẹn giao,1,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.1686243434452857,73,0.22,751.0,1,0.1998227814924527,Thất thường,6628000,Đầu tư,Dưới 300 triệu,976000000.0,1100000000,Đất đai,Không,,272652000,9
706,7201,2022-05-23,Good,24.0,Nữ,Hồ Chí Minh,Nhiếp ảnh gia,Đại học,Có 2 bé,VIP,,76,0.1,True,,False,Không,17241.383573415358,,239,289,81,459,False,21,8.0,15,6975892000,120355000,17677000.0,249562000.0,754614000,50904000,96738900,378370,58,26,35,0.1056061807607603,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.5155635568127688,97,0.03,,31,0.6181220863268915,Rất ổn định,9515000,Đầu tư,Dưới 300 triệu,,900000000,Bất động sản thương mại,Không,30800000.0,317832000,11
707,8522,2022-10-04,Good,25.0,Nữ,Cần Thơ,Kỹ sư phần mềm,Thạc sĩ,Có gia đình,VIP,,382,0.1,False,,True,Không,24429.365463458584,125.0,51,65,435,685,False,2,,16,7471790000,775239000,695832000.0,991513000.0,547253000,805629000,17709500,1576850,250,85,3,0.299960747135882,Sản phẩm không hoạt động đúng cách,10,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,True,0.7170461377936986,18,0.27,508.0,39,0.7696575806950244,Ổn định,2480000,,Từ 300 triệu tới 1 tỷ,429000000.0,100000000,Căn hộ/Chung cư,Có,27900000.0,204492000,12
708,4620,2021-06-24,Good,18.0,Nữ,Nghệ An,Kỹ sư phần mềm,Đại học,Độc thân,VIP,571.0,29,0.1,True,False,True,Không,75333.60417973535,,193,206,403,680,True,23,4.0,7,7342625000,884406000,129293000.0,672538000.0,829167000,202702000,42634100,324520,14,98,23,0.4239494771347816,Sản phẩm giao muộn so với hẹn giao,10,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.5744521606923322,33,0.07,87.0,1,0.494527888706946,Tạm ổn,5372000,Cho thuê,Từ 300 triệu tới 1 tỷ,675000000.0,300000000,Nhà ở chính,Có,48300000.0,24780000,2
709,9746,2021-05-15,Good,12.0,,Cần Thơ,Lập trình viên,Sinh viên,Độc thân,VIP,,861,0.1,False,True,True,Không,77695.98491846822,133.0,224,187,363,907,False,2,5.0,4,1709664000,891312000,988847000.0,278352000.0,515424000,970693000,94937700,7904180,141,45,63,0.2657904702819484,Dịch vụ không chuyên nghiệp,12,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,False,0.9227659871349446,9,0.72,376.0,46,0.5808169084090111,Thất thường,9734000,Đầu tư,Từ 300 triệu tới 1 tỷ,,1900000000,Nhà ở chính,,5500000.0,338088000,20
710,14238,2021-03-12,Good,25.0,Nữ,Hải Phòng,Bác sĩ,Đi làm,Đã kết hôn,VIP,,785,0.07,True,,True,Không,88987.44174296389,,350,181,526,867,False,1,6.0,1,7618011000,841758000,13661000.0,,530701000,72527000,79581200,5961770,15,79,26,0.5725729325269564,Dịch vụ không chuyên nghiệp,8,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.6301696964565642,16,0.72,,3,0.3445244051818598,Ổn định,1086000,Đầu tư,Từ 300 triệu tới 1 tỷ,971000000.0,1400000000,Đất đai,,27600000.0,523428000,6
711,14138,2021-06-05,Good,17.0,Nam,Lâm Đồng,Kỹ sư,Sinh viên,Có 1 bé,VIP,532.0,525,0.1,True,True,False,Không,44605.14140849096,541.0,318,128,153,811,True,0,,1,7021675000,613927000,883152000.0,113344000.0,962932000,220506000,54556300,5937360,26,87,5,0.6606705301579766,Sản phẩm không hoạt động đúng cách,4,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.2874310938244442,78,0.78,,21,0.7467164876166826,Tạm ổn,9905000,Cho thuê,Trên 1 tỷ,845000000.0,1900000000,Bất động sản thương mại,Có,,331656000,9
712,4534,2022-12-30,Bad,13.0,,Hồ Chí Minh,Giám đốc,Trung học phổ thông,Có gia đình,VIP,743.0,320,0.1,True,True,False,Không,21088.038834726307,,159,71,508,670,True,2,14.0,16,9569413000,825112000,482269000.0,726186000.0,68919000,283105000,44454400,1655080,41,93,16,0.9089334398902894,Sản phẩm không hoạt động đúng cách,3,Sản phẩm gửi sai,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.9696798751197124,80,0.58,,24,0.5996416484264077,Thất thường,4260000,Cho thuê,Trên 3 tỷ,18000000.0,900000000,Đất đai,Có,39700000.0,243204000,23
713,11772,2022-03-17,Good,28.0,Khác,Lâm Đồng,Xây dựng,Đi làm,Có 1 bé,VIP,,322,0.05,False,True,False,Không,37029.3179611347,,302,229,531,953,True,10,3.0,1,1211254000,542587000,88133000.0,142864000.0,479700000,982092000,30911400,5557860,47,84,18,0.7244496719358282,Sản phẩm không như hình ảnh minh họa,13,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.9004704223082095,55,0.62,,36,0.6758088722247786,Thất thường,166000,,Trên 1 tỷ,908000000.0,200000000,Đất đai,Không,,354216000,7
714,5773,2022-01-20,Good,20.0,Nam,Bình Dương,Giám đốc,Trung học phổ thông,Độc thân,VIP,903.0,219,0.1,False,True,True,Không,37341.30520021662,612.0,72,173,483,33,True,23,20.0,2,4519692000,71727000,936670000.0,337020000.0,475730000,229573000,10248600,8644910,79,21,8,0.5962887663503158,Sản phẩm giao muộn so với hẹn giao,1,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,,26,0.11,,23,0.4920930193775807,Rất ổn định,1953000,Kinh doanh online,Trên 3 tỷ,840000000.0,700000000,Đất đai,Không,,577740000,20
715,10420,2021-04-27,Good,,Nữ,Hà Nội,Kỹ sư phần mềm,Tiến sĩ,Độc thân,VIP,,208,0.1,False,True,False,Không,26230.039602442102,,208,172,345,519,True,19,9.0,15,8107157000,679693000,763549000.0,595765000.0,679045000,902247000,403500,5849010,45,13,6,0.9786597359993237,Khách hàng không hài lòng với trải nghiệm mua hàng,14,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Điểm thanh toán tự động,False,0.2058495749104927,9,,,24,0.5289915412248346,Ổn định,2100000,,Từ 300 triệu tới 1 tỷ,826000000.0,600000000,Căn hộ/Chung cư,Không,35000000.0,117564000,6
716,1806,2021-03-18,Good,21.0,Nam,Cần Thơ,Giáo viên,Không có,Có 2 bé,VIP,,734,0.1,True,False,True,Không,87275.74727796136,256.0,336,177,522,518,True,0,,12,1991606000,249155000,329749000.0,,417196000,32903000,99824300,2147930,55,51,1,0.8496171908132987,Dịch vụ không chuyên nghiệp,3,Vấn đề khác,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.0618875363658133,40,0.74,905.0,0,0.554968175761145,Rất ổn định,7238000,Kinh doanh online,Trên 1 tỷ,365000000.0,1400000000,Căn hộ/Chung cư,Có,,420588000,18
717,8811,2021-04-16,Good,11.0,Nam,Hà Nội,Kiến trúc sư,Sinh viên,Có 1 bé,VIP,,417,0.1,True,False,False,Không,26236.34823802021,306.0,361,216,576,121,True,1,,15,6972518000,949492000,747290000.0,394424000.0,136310000,153800000,95676900,4386170,250,85,3,0.378873429103676,Khách hàng không hài lòng với trải nghiệm mua hàng,1,Sản phẩm gửi sai,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.6272572063225772,64,0.9,83.0,38,0.9617067801691638,Thất thường,7899000,Đầu tư,Từ 300 triệu tới 1 tỷ,958000000.0,1000000000,Đất đai,Không,21300000.0,543960000,18
718,7932,2022-04-05,Good,29.0,Nữ,Hà Nội,Giáo viên,Đi làm,Độc thân,VIP,,421,0.07,True,True,False,Không,75771.8167574443,472.0,232,36,481,595,True,2,10.0,17,2510888000,845603000,217011000.0,872358000.0,455049000,180540000,87318800,9076410,62,67,1,0.2722022976876811,Vấn đề khác,4,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Cửa hàng trực tiếp,False,0.5263834238506149,5,0.31,106.0,18,0.2441708105979382,Ổn định,6529000,Đầu tư,Từ 300 triệu tới 1 tỷ,939000000.0,600000000,Đất đai,Không,36000000.0,27720000,7
719,8862,2021-09-27,Good,49.0,Nữ,Hồ Chí Minh,Nhiếp ảnh gia,Đi làm,Có gia đình,VIP,,273,0.07,True,,False,Không,62717.67879711663,,190,188,241,723,True,21,,6,1103533000,863618000,912157000.0,346260000.0,642143000,180903000,73391700,947650,147,80,1,0.0241568346234172,Dịch vụ không chuyên nghiệp,6,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,True,0.4245516626912815,21,0.32,,0,0.8294632429178138,Rất ổn định,3520000,Cho thuê,Dưới 300 triệu,887000000.0,1600000000,Nhà ở chính,Có,42600000.0,301860000,17
720,13830,2022-02-22,Good,,Nữ,Ninh Bình,Công nhân,Sinh viên,Độc thân,VIP,802.0,406,0.07,True,False,True,Không,33486.757155986954,763.0,243,47,146,519,False,22,14.0,16,5384637000,297781000,102697000.0,240580000.0,684186000,287493000,5831100,6950800,128,52,36,0.6930979074418263,Sản phẩm không hoạt động đúng cách,13,Sản phẩm gửi sai,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.9664260096111202,64,0.98,739.0,5,0.8972463961295417,Tạm ổn,6681000,,Trên 3 tỷ,986000000.0,1500000000,Căn hộ/Chung cư,Có,21400000.0,260712000,1
721,1438,2022-12-08,Good,31.0,Nam,Hải Phòng,Lập trình viên,Đi làm,Độc thân,VIP,681.0,436,0.07,False,False,False,Không,24697.694493182466,198.0,39,88,188,549,False,1,5.0,7,159651000,356750000,8142000.0,,570434000,966882000,34539900,9902670,27,56,15,0.9866244649441896,Sản phẩm giao muộn so với hẹn giao,13,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.7873671211425681,75,0.14,324.0,37,0.6972733374783163,Tạm ổn,5249000,Đầu tư,Từ 300 triệu tới 1 tỷ,696000000.0,1300000000,Căn hộ/Chung cư,Có,45300000.0,544596000,23
722,9572,2022-07-01,Good,23.0,Nam,Hồ Chí Minh,Diễn viên,Sinh viên,Có 2 bé,VIP,825.0,5,0.07,True,,False,Không,76151.67783094963,860.0,66,11,565,567,True,21,8.0,5,7487358000,823448000,355134000.0,160059000.0,685595000,95734000,73911200,3498250,140,56,1,0.6315996827954451,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Cửa hàng trực tiếp,False,,35,0.98,176.0,14,0.5605684098198997,Ổn định,3065000,Kinh doanh truyền thống,Trên 3 tỷ,457000000.0,1800000000,Nhà ở chính,Không,15200000.0,377376000,16
