,customer_id,income_date,income_category,income_source,amount,tax_amount,currency,frequency,description,annual_income_category,bank
317,2436,2015-05-31,Bất động sản,Kinh doanh,20453.31,15989.07,EUR,Hàng năm,Fund our once receive be. Big agree goal find. Seven plant student physical.,Dưới 300 triệu,Project wind every nor work movie. Treat ahead might involve tell short. Point ahead particular.
318,2373,2017-12-26,Kinh doanh,Lương,7129.3,7682.92,EUR,Hàng năm,Tough century share once behind by adult. Nice suddenly site nor their.,Dưới 300 triệu,Tend share figure store. Open good return official yourself air.
319,2141,2018-10-02,Bất động sản,Bất động sản,9549.68,16223.71,EUR,Hàng tháng,Mr fish drop notice successful. Ok Congress nearly down front notice paper.,Dưới 300 triệu,When resource table bar event bad. Attention respond race government read good.
320,2602,2017-09-25,Kinh doanh,Bất động sản,17207.23,12268.26,USD,Hàng tháng,Free modern fire through offer author success. Performance maybe church whose hospital we anything.,Dưới 300 triệu,Factor society though than. None democratic my of often go glass. Drive too vote size hold.
321,2863,2021-08-12,Đầu tư,Kinh doanh,26936.72,5689.05,VND,Hàng tháng,Deal cause expect single suggest hotel.,Dưới 300 triệu,Alone at only beat lay wife. Range true accept catch garden half help. Four already skill entire.
322,2999,2019-11-17,Kinh doanh,Bất động sản,26244.53,16039.94,EUR,Hàng tháng,Article read indeed. Prepare suggest operation employee million as right appear.,Dưới 300 triệu,Imagine character thousand per recent carry. Store drop travel.
323,2398,2017-12-13,Lương,Bất động sản,11954.97,15234.49,USD,Hàng tháng,There form population part sport. Medical popular walk any.,Dưới 300 triệu,Cut public tough order tree. Environmental present camera unit change data soldier recognize.
324,2169,2022-11-07,Bất động sản,Bất động sản,27086.04,20339.16,USD,Hàng tháng,View happy not its. Also Democrat conference page forward.,Dưới 300 triệu,Least first police future. Happy worry business involve. Live discover in hand hot discussion.
325,2328,2021-11-24,Kinh doanh,Đầu tư,29281.21,20275.4,VND,Hàng tháng,Than shake worry through measure drive charge article. Sort to else.,Dưới 300 triệu,Trip production before ok throw music. Itself long since finish water.
326,2909,2019-04-08,Bất động sản,Kinh doanh,7585.07,7573.79,VND,Hàng năm,For high stuff spring area would major. Send he their strategy act represent price.,Dưới 300 triệu,Positive at check certainly range want. Able accept national although character.
327,2156,2016-06-15,Đầu tư,Đầu tư,28440.52,14950.71,USD,Hàng năm,Level line hold space. Top right condition key analysis. Song soon table improve once some goal.,Dưới 300 triệu,Operation where show money why child education design. Others improve bar join wife enjoy.
328,2734,2015-09-11,Bất động sản,Đầu tư,23519.96,12577.4,EUR,Hàng năm,Fall meeting fish moment few head safe. Phone floor yes.,Dưới 300 triệu,Idea loss moment. Campaign yourself head student candidate us address.
329,2321,2018-06-13,Đầu tư,Kinh doanh,7508.01,9492.94,VND,Hàng năm,Effect risk field. System baby thus two benefit force.,Dưới 300 triệu,Country first do receive they little. Great ok in move certainly. Not again ten.
330,2109,2013-11-13,Lương,Đầu tư,12908.69,25602.69,EUR,Hàng năm,Practice expert nothing environment its size. Raise goal bad between. Source thing leader whether.,Dưới 300 triệu,Capital officer Mrs professor media. Art music guess notice.
331,2742,2019-04-18,Đầu tư,Bất động sản,13082.05,22275.33,EUR,Hàng tháng,Suffer bar happy. Ago almost else between if kind. Off concern cause better.,Dưới 300 triệu,Everybody central doctor.
332,2171,2014-08-23,Kinh doanh,Kinh doanh,26471.25,28336.78,VND,Hàng năm,They situation lose election. Save note weight produce government maybe southern consider.,Dưới 300 triệu,Brother pull within father skin soldier. Yard Democrat beyond run. Investment enter position exist.
333,2928,2020-11-22,Lương,Đầu tư,15493.76,5742.81,USD,Hàng năm,Right city early our author sea gas. Less similar cell school. Early direction word require.,Dưới 300 triệu,Serious simple successful money throw media.
334,2615,2021-11-23,Bất động sản,Kinh doanh,24666.65,26338.13,USD,Hàng tháng,Floor price avoid subject expect shoulder. Box per specific owner factor low forget.,Dưới 300 triệu,Religious article loss game body majority prove outside. Perform local moment sport quite ten run.
335,2322,2021-12-12,Bất động sản,Bất động sản,21745.56,9390.68,USD,Hàng năm,Risk decide event value fight she two.,Dưới 300 triệu,Argue radio about style prepare. Here under wide town behavior also.
336,2619,2019-10-09,Kinh doanh,Kinh doanh,6647.03,20283.96,USD,Hàng tháng,Someone close take bring. Main heart citizen figure trouble watch you.,Dưới 300 triệu,Strong stuff probably black grow position. Spend husband newspaper theory top message.
337,2728,2017-07-25,Đầu tư,Lương,15849.06,25207.28,VND,Hàng năm,Necessary smile cut itself. Long budget where attention.,Dưới 300 triệu,Structure student career. Rather turn party head but.
338,2975,2022-12-03,Kinh doanh,Lương,18340.35,23319.27,VND,Hàng năm,Responsibility especially yourself matter eat. Available five yard themselves really.,Dưới 300 triệu,Try red program whether art she amount. Great evening avoid decision.
339,2148,2014-11-14,Bất động sản,Bất động sản,13138.66,26782.47,EUR,Hàng năm,Drive office job box leader daughter. A north effect control.,Dưới 300 triệu,Set service range bag science. White a reason reveal. Discover scientist husband trade charge.
340,2965,2020-06-08,Kinh doanh,Kinh doanh,8959.6,29250.8,VND,Hàng tháng,Reach help difficult threat he live small. Wear though indeed.,Dưới 300 triệu,Almost must certain above manage big. Point she range popular kid speak rather.
341,2123,2015-08-19,Bất động sản,Kinh doanh,15782.21,26241.99,EUR,Hàng năm,Only fund church mother bad stage maintain. Through arrive pattern level party bar fine.,Dưới 300 triệu,Everything specific commercial animal decide. View despite lot quickly full wear long fine.
342,2609,2014-09-17,Kinh doanh,Lương,13965.67,9353.78,VND,Hàng năm,Parent money per wrong rise build. Brother reality down structure remember remain.,Dưới 300 triệu,Nation mouth entire respond. Glass phone establish organization. Focus direction century.
343,2607,2013-11-16,Bất động sản,Lương,28065.31,7243.99,EUR,Hàng năm,Than argue Mr avoid major. Figure letter move accept third. Use difference out hotel threat.,Dưới 300 triệu,Peace understand side catch. Season energy another record best city.
344,2579,2020-11-22,Kinh doanh,Kinh doanh,14012.87,8446.76,EUR,Hàng năm,"Professional newspaper risk cost rule.
Stock sense several least this thank. Three big loss.",Dưới 300 triệu,As day seem director word approach. Any around individual small animal nature pretty.
345,2067,2021-09-07,Bất động sản,Bất động sản,5745.74,16544.55,VND,Hàng tháng,Firm develop court treat image. Fill agent only smile. Our ask until worker consider I policy.,Dưới 300 triệu,Hair apply place fine. Various travel never. Series win federal.
346,2212,2018-10-06,Lương,Đầu tư,6053.94,25492.13,VND,Hàng tháng,Decide available yourself five member last. Despite up physical business economy.,Dưới 300 triệu,Service dog center surface the speak. Decide put may.
347,2817,2023-06-17,Lương,Lương,26676.08,13296.38,USD,Hàng năm,Relationship hour serious institution most. Window improve economy north partner.,Dưới 300 triệu,Notice region shoulder including she. The organization central.
348,2684,2019-01-02,Đầu tư,Kinh doanh,15779.37,21201.27,USD,Hàng năm,Full end tonight else choice. Everyone model executive range yes debate. Drop certain among make.,Dưới 300 triệu,Successful somebody bar customer garden health. Still many glass water necessary pressure.
349,2447,2020-12-26,Đầu tư,Kinh doanh,9890.97,8620.63,VND,Hàng tháng,Son fly difference tell art second should. Among let break store. Seat care later range score.,Dưới 300 triệu,"None husband development total. Himself five teach behavior.
Care cost case office control since."
350,2247,2020-09-05,Bất động sản,Bất động sản,24612.47,16019.6,VND,Hàng tháng,Wind over value tough recently. Interesting station win collection. Today her civil radio perform.,Dưới 300 triệu,Customer cell threat want prevent save effort represent.
351,2177,2017-04-25,Lương,Lương,15754.63,24643.1,USD,Hàng tháng,Risk these kitchen sound. Carry travel fly agent born.,Dưới 300 triệu,Onto mean near message add responsibility. Easy ever go right.
352,2881,2016-11-09,Kinh doanh,Đầu tư,27644.17,24473.93,EUR,Hàng tháng,Give soldier might whose. Expert some nor dream.,Dưới 300 triệu,Table sing ready them turn draw. Central source early me.
353,2519,2017-03-27,Bất động sản,Kinh doanh,22218.47,18079.03,EUR,Hàng tháng,Learn ready building. Key than price three who perform.,Dưới 300 triệu,Especially attack know north arm right. Current field wind live during bring there standard.
354,2358,2016-05-30,Lương,Kinh doanh,20891.84,8113.63,VND,Hàng tháng,Course small deep carry check very. Visit size church world often already.,Dưới 300 triệu,Decade Mr kid large yard sport night color. Under provide feel break health price.
355,2375,2021-10-11,Kinh doanh,Kinh doanh,12205.38,16809.12,VND,Hàng năm,Paper everyone along industry. Improve sell artist offer clearly.,Dưới 300 triệu,Back chance method only. Need space anyone.
356,2069,2014-06-20,Bất động sản,Lương,16744.7,20067.37,VND,Hàng tháng,Current light view yeah before. Leg change management resource. Money candidate leave.,Dưới 300 triệu,Cold save budget national close. Contain month report a north imagine smile.
357,2552,2021-01-28,Bất động sản,Bất động sản,11044.83,29945.85,USD,Hàng năm,Save avoid shoulder require argue or material. Artist approach PM risk fine.,Dưới 300 triệu,Human hot relationship wide. Game artist team yes. Bill that light skill benefit watch.
358,2853,2015-12-02,Đầu tư,Bất động sản,7919.72,10267.04,EUR,Hàng năm,Option speech say street. Where real memory assume stage with.,Dưới 300 triệu,Stage brother old out notice.
359,2107,2015-04-22,Lương,Đầu tư,7642.81,27658.31,VND,Hàng tháng,Movie team company case foot author three. Use lay head also fear fear.,Dưới 300 triệu,Exactly unit various. To space strategy recognize large blue other community.
360,2004,2022-10-17,Bất động sản,Kinh doanh,7286.51,17189.26,VND,Hàng năm,Detail instead movement bank. Their hundred ever hour.,Dưới 300 triệu,Character ok huge movie billion. Tend indeed we ground. New policy manager our institution.
361,2574,2014-05-19,Đầu tư,Bất động sản,20700.43,21754.22,VND,Hàng năm,Sport figure score meeting. Would fill environment century glass.,Dưới 300 triệu,"Expect program build job behind. Control state future.
Matter Mrs effect. Rate movement like."
362,2931,2019-03-05,Bất động sản,Bất động sản,10472.24,27731.09,USD,Hàng năm,Race chance successful letter teacher trouble religious. Eat middle guy draw.,Dưới 300 triệu,Rock treatment reality write rise. Age development resource close across also.
363,2453,2019-09-16,Lương,Đầu tư,17841.96,23629.0,USD,Hàng năm,Occur pull always experience street away.,Dưới 300 triệu,View become action physical few. Data with trial better wife national especially some.
364,2303,2022-04-23,Kinh doanh,Đầu tư,17749.15,21467.15,EUR,Hàng năm,Treat coach understand population. Play air lay Congress medical security direction.,Dưới 300 triệu,Ok capital set herself strategy society. Capital none stop benefit list another.
365,2702,2019-11-08,Bất động sản,Bất động sản,23800.3,10517.11,VND,Hàng tháng,Carry purpose open particularly. Themselves billion worry none director door.,Dưới 300 triệu,Fire produce wall say leader finish. Probably believe east third such level.
