,customer_id,credit_label,credit_rating,credit_score,approval_status,reject_reason,credit_limit,application_date,application_reason,disbursement_date
1194,43127,Good,Tốt,713,Chấp nhận,,30000000.0,2022-06-22,Thanh toán khoản vay cũ,2022-07-06
1195,57836,Good,Tốt,696,Chấp nhận,,70000000.0,2022-09-07,Mua đồ trang sức,2022-09-26
1196,19670,Good,Tốt,710,Chấp nhận,,50000000.0,2022-01-07,Mua hàng điện tử,2022-01-25
1197,56767,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-12-04,Đi du lịch,2022-12-20
1198,12163,Good,Tốt,693,Chấp nhận,,50000000.0,2022-11-19,Đi du lịch,2022-12-15
1199,66129,Good,Tốt,710,Chấp nhận,,50000000.0,2022-11-09,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-11-29
1200,98139,Good,Tốt,710,Chấp nhận,,35000000.0,2022-04-23,Thanh toán chi phí gia đình,2022-05-11
1201,98182,Good,Tốt,696,Chấp nhận,,35000000.0,2022-06-24,Mua sắm thời trang,2022-07-10
1202,79847,Good,Tốt,690,Chấp nhận,,55000000.0,2022-07-30,Mua đồ thể thao,2022-08-16
1203,35023,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-26,Đi du lịch,2023-01-19
1204,64886,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-06,Đi du lịch,2022-03-27
1205,75205,Good,Tốt,707,Chấp nhận,,55000000.0,2022-06-22,Mua đồ thể thao,2022-07-07
1206,60258,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-27,Đi du lịch,2022-10-12
1207,20014,Good,Tốt,700,Chấp nhận,,55000000.0,2022-08-10,Sửa chữa nhà cửa,2022-09-07
1208,89451,Good,Tốt,700,Chấp nhận,,55000000.0,2022-07-12,"Chi tiêu sinh nhật, lễ tết",2022-07-26
1209,58446,Good,Tốt,710,Chấp nhận,,45000000.0,2022-11-29,Mua đồ điện tử gia dụng,2022-12-22
1210,30262,Good,Tốt,703,Chấp nhận,,30000000.0,2022-07-11,Mua điện thoại/smartphone,2022-07-27
1211,56324,Good,Tốt,696,Chấp nhận,,45000000.0,2022-03-27,Mua đồ điện tử gia dụng,2022-04-16
1212,18777,Good,Tốt,710,Chấp nhận,,50000000.0,2022-05-10,Mua hàng điện tử,2022-06-04
1213,68025,Good,Tốt,713,Chấp nhận,,75000000.0,2022-02-18,Mở kinh doanh nhỏ,2022-03-09
1214,66075,Good,Tốt,700,Chấp nhận,,55000000.0,2022-07-01,Thanh toán khoản vay cũ,2022-07-22
1215,24236,Good,Tốt,713,Chấp nhận,,50000000.0,2022-04-05,Mua mô tô,2022-04-22
1216,64212,Good,Tốt,713,Chấp nhận,,35000000.0,2022-05-05,Mở kinh doanh nhỏ,2022-05-22
1217,42226,Good,Tốt,717,Chấp nhận,,45000000.0,2022-09-04,Thanh toán khoản vay cũ,2022-09-28
1218,15598,Good,Tốt,693,Chấp nhận,,65000000.0,2022-10-07,"Làm đẹp, spa",2022-11-03
1219,81400,Good,Tốt,710,Chấp nhận,,55000000.0,2022-12-29,Mua đồ nội thất,2023-01-14
1220,77332,Good,Tốt,710,Chấp nhận,,65000000.0,2022-01-11,Mua máy tính/laptop,2022-01-25
1221,46573,Good,Tốt,717,Chấp nhận,,45000000.0,2022-01-15,Mua điện thoại/smartphone,2022-02-03
1222,55985,Good,Xuất sắc,742,Chấp nhận,,80000000.0,2022-03-25,Mua máy tính/laptop,2022-04-13
1223,78691,Good,Tốt,713,Chấp nhận,,30000000.0,2022-04-11,Đi du lịch,2022-05-10
1224,83445,Good,Tốt,717,Chấp nhận,,35000000.0,2022-12-21,Đi du lịch,2023-01-15
1225,22402,Good,Tốt,696,Chấp nhận,,50000000.0,2022-07-12,Thanh toán khoản vay cũ,2022-08-04
1226,50917,Good,Tốt,713,Chấp nhận,,30000000.0,2022-09-10,Mua đồ thể thao,2022-10-09
1227,32295,Good,Tốt,717,Chấp nhận,,45000000.0,2022-12-30,Thanh toán khoản vay cũ,2023-01-18
1228,73043,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-05-06,Sửa chữa nhà cửa,2022-05-24
1229,13514,Good,Tốt,713,Chấp nhận,,50000000.0,2022-08-09,Thanh toán khoản vay cũ,2022-09-06
1230,37906,Good,Tốt,713,Chấp nhận,,30000000.0,2022-01-01,"Làm đẹp, spa",2022-01-20
1231,32440,Good,Tốt,693,Chấp nhận,,50000000.0,2022-09-10,Mua hàng điện tử,2022-10-04
1232,81172,Good,Tốt,700,Chấp nhận,,55000000.0,2022-06-30,Mua đồ thể thao,2022-07-28
1233,37050,Good,Tốt,707,Chấp nhận,,70000000.0,2022-10-25,Mua mô tô,2022-11-19
1234,16304,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-06,Mua mô tô,2022-09-22
1235,75382,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-02-03,Thanh toán khoản vay cũ,2022-02-25
1236,12412,Good,Tốt,710,Chấp nhận,,40000000.0,2022-02-03,Mua điện thoại/smartphone,2022-02-27
1237,72109,Good,Xuất sắc,758,Chấp nhận,,60000000.0,2022-09-01,Mở kinh doanh nhỏ,2022-09-26
1238,29936,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-06-01,Mua sắm thời trang,2022-06-19
1239,84191,Good,Tốt,700,Chấp nhận,,35000000.0,2022-06-28,Mua điện thoại/smartphone,2022-07-20
1240,58076,Good,Xuất sắc,758,Chấp nhận,,55000000.0,2022-02-22,Mua hàng điện tử,2022-03-13
1241,43274,Good,Tốt,713,Chấp nhận,,40000000.0,2022-04-06,Mua đồ trang sức,2022-04-24
1242,92007,Good,Tốt,710,Chấp nhận,,55000000.0,2022-08-21,Mua sắm thiết bị gia đình,2022-09-18
1243,24761,Good,Tốt,700,Chấp nhận,,30000000.0,2022-10-27,Mua hàng điện tử,2022-11-10
1244,13822,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-11-19,Mua máy tính/laptop,2022-12-11
1245,93673,Good,Tốt,717,Chấp nhận,,65000000.0,2022-07-22,"Chi tiêu sinh nhật, lễ tết",2022-08-20
1246,52790,Good,Tốt,713,Chấp nhận,,40000000.0,2022-08-26,"Chi tiêu sinh nhật, lễ tết",2022-09-24
1247,89311,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-16,Mua hàng điện tử,2022-02-02
1248,33328,Good,Xuất sắc,742,Chấp nhận,,70000000.0,2022-07-13,Thanh toán học phí,2022-08-06
1249,19410,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-12-10,Mua sắm thời trang,2023-01-01
1250,2288,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-09-20,Mua mô tô,2022-10-10
1251,41208,Good,Tốt,710,Chấp nhận,,35000000.0,2022-10-17,Mua mô tô,2022-11-06
1252,77045,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-09-05,Thanh toán học phí,2022-09-28
1253,25914,Good,Tốt,693,Chấp nhận,,35000000.0,2022-12-27,Mua đồ trang sức,2023-01-17
1254,66048,Good,Tốt,696,Chấp nhận,,35000000.0,2022-07-23,Mua đồ nội thất,2022-08-15
1255,67038,Good,Xuất sắc,742,Chấp nhận,,85000000.0,2022-09-26,Mua đồ điện tử gia dụng,2022-10-21
1256,3213,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-01-29,Mua sắm thời trang,2022-02-20
1257,72838,Bad,Kém,609,Từ chối,Không có lịch sử tín dụng,,2022-07-17,"Chi tiêu sinh nhật, lễ tết",
1258,64281,Good,Tốt,713,Chấp nhận,,55000000.0,2022-11-12,Mua mô tô,2022-11-30
1259,24571,Good,Tốt,717,Chấp nhận,,35000000.0,2022-02-12,Mua điện thoại/smartphone,2022-03-12
1260,81631,Good,Tốt,713,Chấp nhận,,55000000.0,2022-04-16,Mua đồ điện tử gia dụng,2022-05-03
1261,11390,Good,Tốt,710,Chấp nhận,,55000000.0,2022-03-21,Cắt giảm lãi suất,2022-04-13
1262,28228,Good,Tốt,717,Chấp nhận,,30000000.0,2022-08-06,Thanh toán chi phí gia đình,2022-08-21
1263,39193,Bad,Kém,377,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,,2022-10-08,Mua sắm thời trang,
1264,26465,Good,Tốt,707,Chấp nhận,,45000000.0,2022-03-17,"Chi tiêu sinh nhật, lễ tết",2022-04-12
1265,6296,Good,Tốt,710,Chấp nhận,,30000000.0,2022-07-07,Mua hàng điện tử,2022-07-22
1266,29187,Good,Tốt,713,Chấp nhận,,35000000.0,2022-10-14,Thanh toán chi phí gia đình,2022-11-02
1267,35333,Bad,Kém,377,Từ chối,Điểm tín dụng thấp,,2022-11-11,Mua sắm thời trang,
1268,36646,Good,Tốt,693,Chấp nhận,,30000000.0,2022-01-23,Mua hàng điện tử,2022-02-07
1269,60559,Good,Tốt,710,Chấp nhận,,50000000.0,2022-09-29,Mua đồ điện tử gia dụng,2022-10-19
1270,73395,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-01-30,Thanh toán khoản vay cũ,2022-02-13
1271,29434,Good,Tốt,713,Chấp nhận,,55000000.0,2022-09-24,Mua mô tô,2022-10-13
1272,52282,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-07-27,Thanh toán học phí,2022-08-17
1273,9959,Good,Tốt,703,Chấp nhận,,45000000.0,2022-11-10,Thanh toán khoản vay cũ,2022-12-03
1274,53823,Good,Tốt,703,Chấp nhận,,45000000.0,2022-11-04,Mua đồ thể thao,2022-12-03
1275,41944,Bad,Kém,570,Từ chối,Điểm tín dụng thấp,,2022-12-11,Mở kinh doanh nhỏ,
1276,34777,Good,Tốt,696,Chấp nhận,,75000000.0,2022-09-03,Đi du lịch,2022-09-26
1277,74389,Good,Tốt,693,Chấp nhận,,40000000.0,2022-10-29,Mở kinh doanh nhỏ,2022-11-26
1278,76028,Good,Tốt,696,Chấp nhận,,40000000.0,2022-02-09,Mua điện thoại/smartphone,2022-03-10
1279,24927,Good,Tốt,710,Chấp nhận,,30000000.0,2022-08-17,Thanh toán chi phí gia đình,2022-09-09
1280,930,Good,Xuất sắc,742,Chấp nhận,,75000000.0,2022-10-02,Thanh toán khoản vay cũ,2022-10-22
1281,50059,Good,Tốt,713,Chấp nhận,,50000000.0,2022-11-08,Thanh toán khoản vay cũ,2022-11-29
1282,99585,Good,Tốt,707,Chấp nhận,,40000000.0,2022-08-20,Mua mô tô,2022-09-04
1283,11970,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-06-27,Mua sắm thời trang,2022-07-17
1284,41111,Good,Tốt,696,Chấp nhận,,45000000.0,2022-01-09,Thanh toán khoản vay cũ,2022-02-04
1285,26842,Good,Tốt,710,Chấp nhận,,30000000.0,2022-10-22,Thanh toán khoản vay cũ,2022-11-14
1286,63731,Good,Tốt,710,Chấp nhận,,65000000.0,2022-02-23,Thanh toán chi phí gia đình,2022-03-20
1287,6907,Good,Tốt,710,Chấp nhận,,55000000.0,2022-06-03,Đi du lịch,2022-07-01
1288,29228,Good,Tốt,696,Chấp nhận,,35000000.0,2022-10-25,Mua đồ điện tử gia dụng,2022-11-16
1289,98903,Good,Tốt,696,Chấp nhận,,35000000.0,2022-12-13,"Chi tiêu sinh nhật, lễ tết",2023-01-04
1290,36130,Good,Tốt,713,Chấp nhận,,70000000.0,2022-07-24,Mua điện thoại/smartphone,2022-08-07
1291,1629,Good,Tốt,710,Chấp nhận,,35000000.0,2022-05-21,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-06-18
1292,99616,Good,Tốt,710,Chấp nhận,,45000000.0,2022-05-25,Thanh toán khoản vay cũ,2022-06-10
1293,56074,Good,Tốt,693,Chấp nhận,,35000000.0,2022-08-03,Thanh toán học phí,2022-08-26
1294,78912,Good,Tốt,713,Chấp nhận,,45000000.0,2022-09-25,Đi du lịch,2022-10-20
1295,54959,Good,Tốt,703,Chấp nhận,,45000000.0,2022-09-21,Mua mô tô,2022-10-11
1296,44047,Good,Tốt,713,Chấp nhận,,50000000.0,2022-10-28,Mở kinh doanh nhỏ,2022-11-18
1297,41219,Good,Tốt,710,Chấp nhận,,35000000.0,2022-05-23,Mua máy tính/laptop,2022-06-17
1298,484,Bad,Trung bình,640,Chấp nhận,,15000000.0,2022-11-28,Thanh toán khoản vay cũ,2022-12-18
1299,56564,Good,Tốt,693,Chấp nhận,,45000000.0,2022-12-22,Mua đồ phục vụ công việcTrang trải chi phí học tập,2023-01-12
1300,59735,Good,Tốt,713,Chấp nhận,,45000000.0,2022-04-03,Thanh toán chi phí gia đình,2022-04-24
1301,84943,Good,Tốt,700,Chấp nhận,,30000000.0,2022-06-23,Tiêu dùng và giải trí,2022-07-09
1302,81683,Good,Tốt,710,Chấp nhận,,50000000.0,2022-03-16,Thanh toán chi phí gia đình,2022-04-05
1303,43913,Good,Tốt,713,Chấp nhận,,30000000.0,2022-11-30,Thanh toán hóa đơn y tế,2022-12-18
1304,69292,Bad,Kém,609,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-07-03,Mua mô tô,
1305,68014,Good,Tốt,693,Chấp nhận,,35000000.0,2022-05-16,Thanh toán học phí,2022-06-03
1306,84739,Good,Tốt,710,Chấp nhận,,45000000.0,2022-01-15,Mua máy tính/laptop,2022-02-02
1307,49914,Good,Tốt,710,Chấp nhận,,40000000.0,2022-09-01,Thanh toán khoản vay cũ,2022-09-27
1308,46545,Good,Tốt,713,Chấp nhận,,45000000.0,2022-06-25,Mua đồ điện tử gia dụng,2022-07-23
1309,36473,Good,Tốt,703,Chấp nhận,,35000000.0,2022-06-02,Thanh toán học phí,2022-06-16
1310,40294,Good,Tốt,713,Chấp nhận,,35000000.0,2022-02-28,Thanh toán học phí,2022-03-15
1311,72390,Good,Tốt,710,Chấp nhận,,35000000.0,2022-02-03,Thanh toán khoản vay cũ,2022-02-21
1312,94112,Good,Tốt,696,Chấp nhận,,35000000.0,2022-08-15,Mua đồ điện tử gia dụng,2022-09-06
1313,65938,Good,Tốt,707,Chấp nhận,,35000000.0,2022-04-06,"Làm đẹp, spa",2022-05-04
1314,91209,Good,Tốt,703,Chấp nhận,,45000000.0,2022-04-30,Thanh toán khoản vay cũ,2022-05-18
1315,11426,Good,Tốt,710,Chấp nhận,,40000000.0,2022-11-27,Đi du lịch,2022-12-19
1316,45542,Good,Tốt,696,Chấp nhận,,35000000.0,2022-11-29,"Làm đẹp, spa",2022-12-19
1317,31287,Good,Tốt,700,Chấp nhận,,35000000.0,2022-05-24,Thanh toán chi phí gia đình,2022-06-08
1318,77051,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-04-29,Thanh toán hóa đơn y tế,2022-05-27
1319,90021,Good,Tốt,717,Chấp nhận,,30000000.0,2022-10-30,"Chi tiêu sinh nhật, lễ tết",2022-11-13
1320,91052,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-03-13,Thanh toán khoản vay cũ,2022-04-01
1321,60407,Good,Tốt,693,Chấp nhận,,35000000.0,2022-12-16,Mở kinh doanh nhỏ,2023-01-10
1322,7639,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-10-31,Mua hàng điện tử,2022-11-16
1323,96276,Good,Tốt,693,Chấp nhận,,45000000.0,2022-03-10,Mua đồ trang sức,2022-04-04
1324,32684,Good,Tốt,690,Chấp nhận,,75000000.0,2022-05-29,Đi du lịch,2022-06-20
1325,39413,Good,Tốt,710,Chấp nhận,,30000000.0,2022-02-15,Đi du lịch,2022-03-16
1326,45266,Good,Tốt,713,Chấp nhận,,50000000.0,2022-12-25,Đi du lịch,2023-01-20
1327,85349,Good,Tốt,710,Chấp nhận,,40000000.0,2022-11-23,Mua mô tô,2022-12-19
1328,10263,Good,Tốt,710,Chấp nhận,,40000000.0,2022-10-18,Thanh toán học phí,2022-11-14
1329,79611,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-01-30,Thanh toán học phí,2022-02-26
1330,89920,Good,Tốt,713,Chấp nhận,,35000000.0,2022-02-08,Mua mô tô,2022-03-08
1331,93909,Good,Tốt,696,Chấp nhận,,40000000.0,2022-08-25,Mua sắm thời trang,2022-09-15
1332,32541,Good,Tốt,710,Chấp nhận,,50000000.0,2022-02-07,Thanh toán khoản vay cũ,2022-02-21
1333,59833,Good,Tốt,690,Chấp nhận,,55000000.0,2022-09-04,Mua mô tô,2022-10-02
1334,97061,Bad,Trung bình,640,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-06-04,Mua đồ thể thao,
1335,36071,Good,Tốt,696,Chấp nhận,,30000000.0,2022-12-25,Thanh toán chi phí gia đình,2023-01-14
1336,27493,Good,Tốt,693,Chấp nhận,,35000000.0,2022-11-23,"Làm đẹp, spa",2022-12-21
1337,28962,Good,Tốt,693,Chấp nhận,,70000000.0,2022-08-09,"Chi tiêu sinh nhật, lễ tết",2022-08-23
1338,98966,Good,Tốt,717,Chấp nhận,,35000000.0,2022-05-22,Thanh toán khoản vay cũ,2022-06-18
1339,1592,Good,Tốt,693,Chấp nhận,,35000000.0,2022-12-10,Thanh toán học phí,2022-12-30
1340,42574,Good,Tốt,713,Chấp nhận,,55000000.0,2022-03-09,Mua mô tô,2022-04-07
1341,80186,Good,Tốt,703,Chấp nhận,,30000000.0,2022-09-08,Thêm vốn kinh doanh,2022-09-30
1342,14833,Good,Tốt,717,Chấp nhận,,40000000.0,2022-07-17,Mua sắm thời trang,2022-08-07
1343,60830,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-10-08,Mở kinh doanh nhỏ,2022-11-04
1344,56993,Bad,Kém,609,Từ chối,Công việc không ổn định,,2022-07-10,Thanh toán học phí,
1345,70809,Good,Tốt,707,Chấp nhận,,40000000.0,2022-04-13,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-27
1346,98649,Good,Tốt,707,Chấp nhận,,30000000.0,2022-02-09,Thanh toán khoản vay cũ,2022-02-25
1347,65056,Good,Tốt,693,Chấp nhận,,65000000.0,2022-02-11,Đi du lịch,2022-03-05
1348,9426,Good,Tốt,713,Chấp nhận,,45000000.0,2022-08-17,"Làm đẹp, spa",2022-09-15
1349,9485,Good,Xuất sắc,727,Chấp nhận,,85000000.0,2022-05-20,Đi du lịch,2022-06-10
1350,61205,Good,Tốt,710,Chấp nhận,,40000000.0,2022-04-13,Sửa chữa nhà cửa,2022-05-03
1351,72145,Good,Tốt,710,Chấp nhận,,45000000.0,2022-06-29,Mua sắm thời trang,2022-07-20
1352,4592,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-09-23,Mua mô tô,2022-10-19
1353,93514,Good,Tốt,710,Chấp nhận,,40000000.0,2022-03-25,Mua sắm thiết bị gia đình,2022-04-19
1354,64985,Good,Tốt,713,Chấp nhận,,30000000.0,2022-01-19,Thanh toán chi phí gia đình,2022-02-17
1355,42380,Good,Tốt,710,Chấp nhận,,35000000.0,2022-07-24,Thanh toán học phí,2022-08-09
1356,57222,Good,Tốt,713,Chấp nhận,,65000000.0,2022-08-03,Mua đồ điện tử gia dụng,2022-08-29
1357,57048,Good,Tốt,693,Chấp nhận,,35000000.0,2022-08-18,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-09-11
1358,9781,Good,Xuất sắc,773,Chấp nhận,,60000000.0,2022-11-11,Thanh toán khoản vay cũ,2022-12-10
1359,68098,Good,Tốt,717,Chấp nhận,,45000000.0,2022-10-23,Mua mô tô,2022-11-08
1360,4849,Good,Xuất sắc,742,Chấp nhận,,80000000.0,2022-05-24,Mua đồ trang sức,2022-06-11
1361,8839,Good,Tốt,710,Chấp nhận,,35000000.0,2022-06-08,Mua mô tô,2022-07-07
1362,95509,Good,Tốt,703,Chấp nhận,,55000000.0,2022-02-05,Xây dựng nhà ở,2022-03-03
1363,33096,Good,Tốt,713,Chấp nhận,,60000000.0,2022-01-12,Mua đồ điện tử gia dụng,2022-01-31
1364,78094,Bad,Kém,532,Từ chối,Thu nhập không đủ,,2022-08-21,Mua đồ trang sức,
1365,14769,Good,Tốt,713,Chấp nhận,,35000000.0,2022-04-16,Đi du lịch,2022-05-06
1366,74336,Good,Tốt,713,Chấp nhận,,45000000.0,2022-07-19,Cắt giảm lãi suất,2022-08-06
1367,38759,Good,Tốt,710,Chấp nhận,,45000000.0,2022-11-29,Mua đồ điện tử gia dụng,2022-12-25
1368,17371,Good,Tốt,693,Chấp nhận,,50000000.0,2022-08-23,Thanh toán khoản vay cũ,2022-09-09
1369,70355,Good,Tốt,707,Chấp nhận,,30000000.0,2022-08-07,Thanh toán hóa đơn y tế,2022-08-22
1370,51451,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-21,Đi du lịch,2022-06-10
1371,88714,Good,Tốt,713,Chấp nhận,,35000000.0,2022-02-18,"Làm đẹp, spa",2022-03-15
1372,98516,Good,Tốt,717,Chấp nhận,,35000000.0,2022-10-05,Thanh toán khoản vay cũ,2022-10-30
1373,13161,Bad,Kém,338,Từ chối,Thu nhập không đủ,,2022-06-20,Mua mô tô,
1374,81262,Good,Tốt,713,Chấp nhận,,45000000.0,2022-02-28,Thanh toán chi phí gia đình,2022-03-18
1375,60420,Good,Xuất sắc,727,Chấp nhận,,85000000.0,2022-12-14,"Chi tiêu sinh nhật, lễ tết",2023-01-08
1376,69475,Good,Tốt,707,Chấp nhận,,65000000.0,2022-04-30,"Chi tiêu sinh nhật, lễ tết",2022-05-18
1377,34930,Good,Tốt,710,Chấp nhận,,30000000.0,2022-05-02,Mua mô tô,2022-05-16
1378,22994,Good,Tốt,696,Chấp nhận,,70000000.0,2022-02-08,Mua máy tính/laptop,2022-03-01
1379,35832,Good,Tốt,710,Chấp nhận,,50000000.0,2022-09-09,Mua mô tô,2022-10-02
1380,79933,Good,Xuất sắc,742,Chấp nhận,,75000000.0,2022-09-26,Mua máy tính/laptop,2022-10-14
1381,25903,Good,Tốt,693,Chấp nhận,,55000000.0,2022-12-23,Mua mô tô,2023-01-16
1382,12059,Good,Tốt,703,Chấp nhận,,35000000.0,2022-04-02,Đi du lịch,2022-04-29
1383,57354,Good,Tốt,707,Chấp nhận,,55000000.0,2022-03-22,Mua đồ điện tử gia dụng,2022-04-15
1384,73841,Good,Tốt,717,Chấp nhận,,50000000.0,2022-07-16,Sửa chữa nhà cửa,2022-08-07
1385,8340,Good,Tốt,717,Chấp nhận,,35000000.0,2022-12-31,Đi du lịch,2023-01-18
1386,27393,Good,Tốt,693,Chấp nhận,,35000000.0,2022-01-09,Mua máy tính/laptop,2022-02-07
1387,83842,Good,Tốt,710,Chấp nhận,,50000000.0,2022-08-09,Thanh toán khoản vay cũ,2022-09-06
1388,76059,Good,Tốt,707,Chấp nhận,,40000000.0,2022-09-21,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-10-06
1389,75115,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-09,Mua hàng điện tử,2022-12-29
1390,17461,Good,Tốt,693,Chấp nhận,,40000000.0,2022-02-10,Đi du lịch,2022-03-01
1391,22221,Good,Tốt,693,Chấp nhận,,65000000.0,2022-04-09,Thanh toán khoản vay cũ,2022-04-27
1392,94454,Good,Tốt,710,Chấp nhận,,50000000.0,2022-02-08,Mua hàng điện tử,2022-03-03
1393,18256,Good,Tốt,696,Chấp nhận,,35000000.0,2022-03-31,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-22
1394,93939,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-18,Thanh toán khoản vay cũ,2023-01-03
1395,81003,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-29,"Chi tiêu sinh nhật, lễ tết",2022-10-27
1396,48591,Good,Tốt,713,Chấp nhận,,30000000.0,2022-04-25,Thanh toán học phí,2022-05-10
1397,68985,Good,Tốt,713,Chấp nhận,,30000000.0,2022-03-07,"Làm đẹp, spa",2022-03-21
1398,90094,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-12,Mua đồ trang sức,2022-10-06
1399,65019,Good,Tốt,696,Chấp nhận,,35000000.0,2022-01-24,Mua mô tô,2022-02-13
1400,34811,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-07,Mua hàng điện tử,2022-06-04
1401,9950,Good,Tốt,693,Chấp nhận,,50000000.0,2022-02-25,Thanh toán khoản vay cũ,2022-03-11
